T,gyro_1f_wy[dps]
150.889619,-34.0
150.989632,-33.8
151.089601,-33.5
151.189611,-33.2
151.289609,-32.8
151.389591,-32.5
151.489595,-32.1
151.589608,-31.7
151.689599,-31.2
151.7896,-30.7
151.889627,-30.2
151.989614,-29.7
152.089596,-29.1
152.189619,-28.5
152.289605,-27.9
152.3896,-27.2
152.489617,-26.6
152.589604,-25.8
152.689621,-25.1
152.79011,-24.3
152.889596,-23.5
152.989597,-22.6
153.089605,-21.8
153.189588,-20.9
153.289601,-19.9
153.389609,-18.9
153.489612,-17.9
153.589613,-16.9
153.689604,-15.8
153.78959,-14.7
153.889592,-13.5
153.989579,-12.3
154.089587,-11.1
154.18961,-9.9
154.289583,-8.6
154.389577,-7.3
154.489608,-6.0
154.589569,-4.7
154.690101,-3.3
154.789612,-1.9
154.889601,-0.5
154.989588,0.8
155.089622,2.3
155.189593,3.7
155.289592,5.1
155.389573,6.6
155.48959,8.0
155.589604,9.5
155.689595,10.9
155.789582,12.3
155.889583,13.7
155.989609,15.1
156.089591,16.5
156.189589,17.9
156.289574,19.2
156.389582,20.5
156.590075,22.9
156.689577,24.1
156.789564,25.1
156.889579,26.2
156.989592,27.1
157.089574,28.0
157.189571,28.9
157.289583,29.6
157.389577,30.3
157.489595,30.8
157.589568,31.2
157.689573,31.6
157.789573,31.8
157.889574,31.9
157.989601,31.9
158.08957,31.7
158.189566,31.4
158.289578,31.1
158.38956,30.5
158.48959,29.8
158.58959,29.0
158.689621,28.0
158.789569,26.9
158.88957,25.6
158.98957,24.2
159.089592,22.7
159.189575,21.0
159.289574,19.2
159.389582,17.3
159.489559,15.3
159.589559,13.2
159.689577,10.9
159.789564,8.6
159.889592,6.3
159.989579,3.8
160.08956,1.3
160.189571,-1.2
160.289544,-3.7
160.389566,-6.3
160.489557,-8.8
160.589584,-11.3
160.689562,-13.8
160.789561,-16.2
160.889563,-18.5
160.989563,-20.7
161.089584,-22.8
161.189581,-24.8
161.289567,-26.7
161.389561,-28.3
161.489592,-29.7
161.68957,-32.0
161.789557,-32.7
161.889572,-33.3
161.989558,-33.6
162.08958,-33.7
162.189551,-33.4
162.289575,-33.0
162.38957,-32.2
162.489575,-31.2
162.589562,-29.9
162.689552,-28.4
162.789553,-26.6
162.889567,-24.5
162.989554,-22.3
163.089576,-19.9
163.189573,-17.3
163.289558,-14.5
163.389566,-11.6
163.489557,-8.6
163.58957,-5.4
163.689574,-2.3
163.789575,0.8
163.889549,4.0
163.989563,7.2
164.089558,10.3
164.189541,13.4
164.289554,16.3
164.389561,19.0
164.490041,21.6
164.68957,26.0
164.789544,27.8
164.889545,29.4
164.989572,30.6
165.089554,31.5
165.18955,32.0
165.289562,32.2
165.389557,32.0
165.489561,31.4
165.589561,30.4
165.68954,29.1
165.789554,27.4
165.889556,25.4
165.989543,23.1
166.089537,20.4
166.189561,17.5
166.289547,14.3
166.389541,11.0
166.489532,7.5
166.589519,3.8
166.689537,0.1
166.789537,-3.6
166.889551,-7.3
166.989552,-11.0
167.08956,-14.5
167.18953,-17.9
167.289556,-21.1
167.389537,-23.9
167.489528,-26.5
167.589555,-28.7
167.789532,-32.0
167.889547,-33.0
167.989533,-33.5
168.089529,-33.5
168.189539,-33.0
168.289538,-32.1
168.389532,-30.7
168.48955,-28.8
168.589537,-26.5
168.689567,-23.8
168.789554,-20.6
168.889556,-17.3
168.989542,-13.6
169.089538,-9.6
169.189535,-5.6
169.289533,-1.4
169.389541,2.6
169.489546,6.8
169.589545,10.8
169.689523,14.7
169.78955,18.3
169.889538,21.6
169.989538,24.6
170.08952,27.1
170.189543,29.2
170.289542,30.8
170.389537,31.8
170.490043,32.3
170.589541,32.2
170.689532,31.5
170.789559,30.3
170.889533,28.5
170.989534,26.2
171.089555,23.4
171.189539,20.1
171.289538,16.5
171.38955,12.5
171.489557,8.3
171.589522,3.9
171.689527,-0.5
171.789513,-5.0
171.889528,-9.5
171.989545,-13.8
172.089518,-17.8
172.189528,-21.5
172.28954,-24.9
172.390023,-27.8
172.489512,-30.1
172.589526,-31.9
172.68957,-33.0
172.789517,-33.5
172.889532,-33.3
172.989519,-32.5
173.089527,-31.0
173.189537,-28.9
173.28954,-26.2
173.389551,-23.0
173.489546,-19.2
173.589524,-15.1
173.689528,-10.7
173.789542,-6.0
173.88953,-1.2
173.989516,3.6
174.089516,8.3
174.189526,12.9
174.290031,17.2
174.389523,21.1
174.589502,27.4
174.689492,29.6
174.789506,31.3
174.889507,32.2
174.98952,32.3
175.089533,31.7
175.189503,30.3
175.289532,28.3
175.389518,25.6
175.489509,22.2
175.589509,18.3
175.689504,13.9
175.789517,9.3
175.889518,4.2
175.989505,-0.7
176.089505,-5.8
176.18952,-10.8
176.28952,-15.5
176.389514,-19.9
176.489505,-23.8
176.589509,-27.2
176.689504,-29.9
176.789505,-31.9
176.889506,-33.1
176.989519,-33.5
177.089501,-33.0
177.189524,-31.8
177.289497,-29.7
177.389509,-26.9
177.489513,-23.4
177.589526,-19.3
177.689504,-14.7
177.789517,-9.7
177.889505,-4.5
177.989506,0.8
178.090003,6.1
178.189497,11.2
178.289497,16.1
178.389491,20.5
178.489482,24.3
178.589482,27.5
178.689513,30.0
178.789499,31.6
178.889488,32.3
178.989501,32.2
179.089509,31.1
179.189493,29.2
179.289505,26.3
179.389486,22.8
179.489504,18.6
179.589495,13.9
179.689499,8.7
179.789499,3.2
179.889501,-2.2
179.990003,-7.7
180.089509,-13.1
180.18948,-18.0
180.289492,-22.5
180.389499,-26.4
180.489477,-29.5
180.589477,-31.8
180.689508,-33.1
180.789468,-33.5
180.889496,-32.9
180.989483,-31.3
181.089518,-28.8
181.189502,-25.5
181.289487,-21.4
181.389495,-16.6
181.489499,-11.4
181.589512,-5.8
181.689503,0.0
181.78949,5.6
181.889491,11.2
181.989492,16.4
182.089513,21.1
182.189484,25.1
182.289522,28.4
182.38949,30.7
182.489495,32.1
182.589481,32.3
182.689486,31.6
182.789499,29.8
182.8895,27.1
182.989487,23.5
183.089469,19.1
183.289491,8.5
183.389486,2.6
183.48949,-3.3
183.58949,-9.2
183.689495,-14.8
183.789494,-19.9
183.889509,-24.4
183.989496,-28.1
184.189488,-32.8
184.2895,-33.5
184.389455,-33.1
184.489472,-31.5
184.589473,-29.0
184.68949,-25.4
184.789477,-21.0
184.889465,-15.9
184.989492,-10.2
185.089473,-4.2
185.18947,1.8
185.289496,7.9
185.389464,13.7
185.489468,18.9
185.589481,23.6
185.689459,27.4
185.789472,30.1
185.889487,31.8
185.989976,32.4
186.089495,31.8
186.189479,30.0
186.289478,27.1
186.389472,23.1
186.489477,18.4
186.589464,13.0
186.689481,7.0
186.789508,0.7
186.889483,-5.5
186.989484,-11.6
187.08948,-17.4
187.189477,-22.5
187.289462,-26.8
187.389457,-30.1
187.489474,-32.3
187.589487,-33.4
187.689479,-33.2
187.789479,-31.8
187.889995,-29.2
187.989467,-25.5
188.089502,-20.8
188.189473,-15.4
188.289458,-9.3
188.389466,-3.0
188.489457,3.4
188.589457,9.7
188.689461,15.7
188.789448,21.0
188.889475,25.4
188.989463,28.9
189.089458,31.2
189.189481,32.3
189.289493,32.1
189.389475,30.5
189.489465,27.8
189.589465,23.9
189.689457,19.1
189.789972,13.4
189.889471,7.2
189.989498,0.6
190.089454,-5.9
190.189463,-12.3
190.389457,-23.4
190.489448,-27.7
190.589488,-30.9
190.689452,-32.9
190.789452,-33.4
190.88944,-32.7
190.989454,-30.6
191.089453,-27.3
191.189437,-22.8
191.289436,-17.4
191.389443,-11.3
191.489447,-4.7
191.589448,1.9
191.689967,8.6
191.789452,14.8
191.88948,20.5
191.98944,25.2
192.089448,28.9
192.189445,31.3
192.289444,32.3
192.389452,32.0
192.48943,30.2
192.589456,27.1
192.689447,22.8
192.789434,17.4
192.889462,11.3
192.989449,4.7
193.089445,-2.1
193.189456,-8.9
193.289441,-15.4
193.389449,-21.2
193.489454,-26.1
193.589731,-29.9
193.689431,-32.3
193.789458,-33.4
193.889433,-33.0
193.989446,-31.1
194.089428,-27.9
194.189425,-23.4
194.289437,-17.9
194.389458,-11.6
194.489463,-4.8
194.589436,2.1
194.689427,9.1
194.789427,15.5
194.889442,21.3
194.989429,26.0
195.089437,29.5
195.18946,31.7
195.28942,32.4
195.389441,31.5
195.489934,29.2
195.589445,25.4
195.689436,20.5
195.78945,14.6
195.88945,7.9
195.989438,0.8
196.089433,-6.2
196.189429,-13.1
196.289428,-19.4
196.389463,-24.8
196.48944,-29.0
196.589414,-31.9
196.689445,-33.3
196.789445,-33.2
196.889446,-31.4
196.98946,-28.2
197.089428,-23.7
197.189425,-18.0
197.289424,-11.5
197.389431,-4.4
197.489436,2.8
197.589423,9.9
197.689427,16.5
197.78944,22.3
197.889415,26.9
197.989455,30.3
198.08945,32.1
198.189434,32.3
198.289433,30.8
198.389415,27.8
198.48942,23.5
198.58942,17.8
198.689424,11.3
198.789398,4.2
198.889426,-3.1
198.989413,-10.3
199.089434,-17.1
199.189405,-23.0
199.289417,-27.8
199.389425,-31.3
199.489442,-33.1
199.589443,-33.3
199.68942,-31.9
199.789407,-28.8
199.889435,-24.3
199.989422,-18.6
200.089417,-11.9
200.189427,-4.6
200.289412,2.8
200.38942,10.1
200.489411,16.9
200.589411,22.7
200.689416,27.4
200.789416,30.6
200.889443,32.2
200.989417,32.1
201.089413,30.3
201.189409,26.8
201.289421,21.9
201.389403,15.8
201.48942,8.8
201.589407,1.4
201.689438,-6.1
201.789412,-13.4
201.889413,-20.0
201.989439,-25.6
202.089435,-29.8
202.189418,-32.5
202.289417,-33.5
202.389412,-32.6
202.489415,-30.1
202.589416,-25.9
202.689407,-20.4
202.789433,-13.8
202.889421,-6.5
202.989408,1.1
203.089416,8.7
203.1894,15.8
203.289386,22.0
203.389407,26.9
203.489411,30.4
203.689403,32.1
203.789389,30.3
203.889404,26.7
203.989404,21.7
204.089399,15.3
204.189383,8.1
204.289382,0.4
204.389389,-7.3
204.489393,-14.6
204.58942,-21.2
204.689411,-26.7
204.789385,-30.6
204.889399,-32.9
204.989412,-33.4
205.089421,-32.0
205.189405,-28.8
205.289391,-24.0
205.389415,-17.8
205.489406,-10.7
205.589407,-3.0
205.689397,4.8
205.789398,12.4
205.889399,19.2
205.989399,24.9
206.089394,29.1
206.189378,31.7
206.28939,32.3
206.389398,31.1
206.489376,28.0
206.589402,23.3
206.68938,17.2
206.789393,10.0
206.889394,2.2
206.989381,-5.7
207.08939,-13.4
207.189413,-20.3
207.289385,-26.0
207.389367,-30.3
207.489384,-32.8
207.589371,-33.4
207.689375,-32.1
207.789402,-28.8
207.889403,-23.9
207.989364,-17.6
208.089386,-10.3
208.189395,-2.4
208.289381,5.6
208.389376,13.2
208.489379,20.1
208.589393,25.7
208.689411,29.8
208.789384,32.0
208.889372,32.2
208.989373,30.5
209.089381,26.8
209.189379,21.6
209.289365,14.9
209.389373,7.3
209.489404,-0.6
209.589377,-8.7
209.689395,-16.3
209.789395,-22.9
209.889396,-28.2
209.98937,-31.7
210.089378,-33.3
210.189402,-32.9
210.289374,-30.5
210.389355,-26.3
210.489373,-20.4
210.589373,-13.3
210.68939,-5.4
210.78939,2.7
210.889366,10.7
210.989894,18.0
211.089387,24.2
211.189371,28.8
211.28937,31.5
211.389377,32.3
211.489382,31.0
211.689373,22.6
211.789373,16.0
211.889361,8.4
211.989361,0.2
212.089369,-7.9
212.189367,-15.7
212.289391,-22.5
212.389362,-28.0
212.489364,-31.6
212.589351,-33.4
212.689381,-32.9
212.789355,-30.4
212.889885,-26.0
212.989383,-20.0
213.089365,-12.6
213.189362,-4.5
213.289374,3.8
213.389361,11.9
213.489386,19.2
213.589373,25.2
213.68939,29.5
213.889378,32.2
213.989352,30.3
214.089348,26.4
214.18937,20.8
214.289383,13.7
214.389357,5.7
214.489355,-2.6
214.589355,-10.9
214.68936,-18.6
214.789888,-25.0
214.889387,-29.8
214.989361,-32.7
215.08937,-33.4
215.189353,-32.0
215.289365,-28.4
215.389352,-23.0
215.489337,-16.2
215.589364,-8.2
215.689355,0.2
215.789342,8.6
215.88937,16.4
215.989357,23.1
216.089365,28.2
216.189388,31.3
216.289374,32.3
216.389321,31.1
216.489359,27.7
216.589346,22.5
216.689866,15.6
216.78935,7.7
216.889352,-0.8
216.989339,-9.3
217.089347,-17.2
217.189344,-24.0
217.289357,-29.1
217.389343,-32.4
217.489381,-33.4
217.589342,-32.2
217.689359,-28.8
217.789346,-23.5
217.889361,-16.6
217.989361,-8.5
218.089356,0.0
218.189353,8.6
218.289338,16.5
218.389339,23.2
218.489364,28.3
218.58935,31.4
218.689355,32.3
218.789368,30.9
218.889357,27.3
218.989343,21.7
219.089352,14.6
219.189362,6.4
219.289334,-2.2
219.389334,-10.8
219.489346,-18.6
219.589359,-25.3
219.689337,-30.1
219.789364,-32.8
219.889352,-33.3
219.989352,-31.5
220.089347,-27.5
220.189344,-21.5
220.28933,-14.1
220.38933,-5.6
220.489341,3.1
220.589328,11.6
220.689359,19.2
220.789346,25.5
220.889334,29.9
220.989348,32.1
221.089343,31.9
221.189339,29.5
221.289339,24.8
221.389339,18.4
221.489337,10.5
221.589324,1.9
221.689328,-6.9
221.789328,-15.2
221.88933,-22.6
221.989343,-28.3
222.089338,-32.0
222.189335,-33.4
222.289347,-32.4
222.389334,-29.2
222.489346,-23.8
222.589346,-16.7
222.689351,-8.4
222.789324,0.4
222.889312,9.1
222.989312,17.3
223.089307,24.0
223.189304,28.9
223.289317,31.8
223.389329,32.2
223.489302,30.2
223.589315,25.9
223.689319,19.7
223.789319,11.9
223.889334,3.2
223.989334,-5.7
224.089316,-14.3
224.1893,-21.8
224.289312,-27.8
224.389312,-31.8
224.489324,-33.4
224.589298,-32.6
224.689328,-29.4
224.789315,-23.9
224.889303,-16.8
224.98933,-8.4
225.089325,0.5
225.189322,9.4
225.289307,17.5
225.389308,24.3
225.489333,29.2
225.589332,31.9
225.689324,32.1
225.789324,29.8
225.889338,25.2
225.989299,18.7
226.089294,10.7
226.189291,1.8
226.289303,-7.1
226.389316,-15.7
226.489315,-23.1
226.589288,-28.8
226.689293,-32.3
226.789306,-33.4
226.889321,-32.0
226.989308,-28.1
227.08933,-22.1
227.289325,-5.8
227.389312,3.2
227.489297,12.1
227.589324,20.0
227.689341,26.2
227.789315,30.4
227.889316,32.3
227.98929,31.5
228.089298,28.3
228.189295,22.8
228.289307,15.4
228.389321,6.9
228.489293,-2.2
228.589293,-11.2
228.689311,-19.4
228.78931,-26.1
228.889285,-30.9
228.989325,-33.2
229.08932,-33.0
229.189291,-30.2
229.289303,-25.1
229.389276,-18.0
229.489288,-9.6
229.589315,-0.5
229.689292,8.6
229.789306,17.0
229.889294,24.0
229.989294,29.1
230.089303,31.9
230.189313,32.0
230.289312,29.6
230.389298,24.8
230.489284,17.9
230.589298,9.5
230.689289,0.4
230.78929,-8.8
230.889292,-17.4
230.989292,-24.6
231.0893,-29.9
231.189284,-32.9
231.289309,-33.3
231.389296,-31.0
231.489308,-26.3
231.589308,-19.5
231.689286,-11.2
231.789286,-2.0
231.889313,7.2
231.989301,15.9
232.089296,23.2
232.189293,28.6
232.289278,31.7
232.389305,32.1
232.489277,29.9
232.589277,25.2
232.689295,18.4
232.789282,10.0
232.889309,0.8
232.989283,-8.5
233.089278,-17.2
233.189275,-24.5
233.289274,-29.9
233.389301,-32.9
233.489299,-33.2
233.589286,-30.9
233.689303,-26.0
233.78929,-19.1
233.889292,-10.6
233.989279,-1.3
234.089274,8.0
234.189257,16.7
234.28927,23.9
234.38927,29.1
234.489268,31.9
234.589268,32.0
234.689273,29.3
234.789299,24.2
234.889274,17.1
234.989288,8.4
235.089295,-0.9
235.189279,-10.3
235.289305,-18.9
235.389291,-25.9
235.489316,-30.9
235.589277,-33.2
235.689294,-32.9
235.789268,-29.8
235.88927,-24.3
235.989283,-16.8
236.089278,-7.9
236.189275,1.5
236.289261,10.8
236.389274,19.2
236.489272,25.9
236.58926,30.4
236.689277,32.2
236.789277,31.3
236.889265,27.7
236.989252,21.7
237.089274,13.7
237.189257,4.6
237.289256,-4.9
237.389269,-14.1
237.489255,-22.2
237.589281,-28.4
237.689246,-32.3
237.789259,-33.4
237.889261,-31.8
237.989261,-27.4
238.089243,-20.8
238.189253,-12.4
238.289265,-3.1
238.389252,6.5
238.489251,15.5
238.58925,23.1
238.689268,28.7
238.789255,31.7
238.889269,32.0
238.989256,29.5
239.089265,24.4
239.189261,17.1
239.289274,8.2
239.389247,-1.2
239.489246,-10.8
239.589259,-19.5
239.689224,-26.5
239.789237,-31.2
239.889265,-33.4
239.989252,-32.6
240.089261,-29.1
240.189257,-23.1
240.289243,-15.1
240.389256,-5.8
240.489268,3.8
240.589268,13.1
240.689246,21.2
240.789232,27.5
240.889247,31.3
240.989248,32.2
241.089256,30.3
241.189266,25.7
241.289225,18.8
241.389265,10.1
241.489264,0.5
241.589239,-9.1
241.68923,-18.1
241.78927,-25.4
241.889245,-30.7
241.989258,-33.2
242.08924,-32.9
242.18925,-29.7
242.289223,-23.9
242.389223,-16.1
242.489235,-6.8
242.589235,2.9
242.689252,12.4
242.789239,20.7
242.889254,27.1
242.989253,31.1
243.089275,32.2
243.189233,30.4
243.289271,25.9
243.389218,18.9
243.489243,10.3
243.589244,0.6
243.689261,-9.1
243.789221,-18.1
243.889236,-25.5
243.989223,-30.8
244.089231,-33.3
244.189228,-32.8
244.289214,-29.5
244.389254,-23.5
244.489226,-15.5
244.589212,-6.1
244.689243,3.7
244.789217,13.2
244.889231,21.4
244.989205,27.7
245.08924,31.4
245.189289,32.2
245.289222,30.0
245.389236,25.0
245.489235,17.8
245.589234,8.8
245.689252,-1.0
245.789239,-10.7
245.889227,-19.6
245.989214,-26.7
246.089196,-31.5
246.189219,-33.4
246.289231,-32.3
246.389218,-28.3
246.489217,-21.9
246.589217,-13.4
246.689221,-3.7
246.789208,6.1
246.889209,15.5
246.989223,23.3
247.089218,29.0
247.189228,31.9
247.289227,31.8
247.389227,28.8
247.489225,23.0
247.589213,15.1
247.689217,5.6
247.78923,-4.2
247.889245,-13.9
247.989232,-22.3
248.08924,-28.7
248.189237,-32.5
248.289236,-33.4
248.389222,-31.2
248.489221,-26.1
248.589208,-18.7
248.689238,-9.6
248.789212,0.3
248.889201,10.1
248.98924,19.0
249.089249,26.1
249.189219,30.6
249.289205,32.2
249.389218,30.8
249.489243,26.4
249.589217,19.5
249.689208,10.7
249.789221,0.9
249.889236,-9.1
249.989196,-18.3
250.089205,-25.8
250.189228,-31.0
250.289227,-33.3
250.389214,-32.6
250.489212,-28.8
250.589238,-22.3
250.689203,-13.8
250.789243,-4.1
250.889205,5.9
250.989192,15.4
251.089213,23.4
251.189699,29.0
251.289209,31.9
251.389209,31.7
251.489208,28.5
251.589208,22.4
251.689199,14.2
251.789212,4.6
251.8892,-5.5
251.989201,-15.2
252.089209,-23.4
252.189179,-29.6
252.289205,-32.9
252.389192,-33.1
252.48919,-30.3
252.589203,-24.6
252.689221,-16.6
252.789194,-7.1
252.889196,3.0
252.989209,12.8
253.089693,21.4
253.189214,27.8
253.289227,31.4
253.389214,32.1
253.489199,29.6
253.589199,24.2
253.68919,16.3
253.789177,6.8
253.889205,-3.2
253.989218,-13.1
254.089187,-21.9
254.189184,-28.5
254.289209,-32.5
254.389196,-33.4
254.489194,-31.0
254.589195,-25.8
254.689172,-18.1
254.789172,-8.7
254.8892,1.4
254.989702,11.4
255.089195,20.2
255.189193,27.0
255.289192,31.1
255.389204,32.2
255.489177,30.0
255.689194,17.2
255.789208,7.8
255.889209,-2.3
255.989169,-12.4
256.089178,-21.3
256.189175,-28.1
256.28916,-32.3
256.3892,-33.4
256.489159,-31.3
256.589185,-26.1
256.689177,-18.4
256.789177,-9.0
256.88968,1.1
256.989152,11.2
257.089174,20.1
257.189184,27.0
257.289182,31.1
257.389183,32.2
257.489181,30.0
257.589168,24.7
257.689172,17.0
257.789159,7.5
257.889174,-2.6
257.989175,-12.8
258.089171,-21.6
258.189181,-28.4
258.28918,-32.5
258.389167,-33.3
258.489178,-31.0
258.589205,-25.6
258.689196,-17.7
258.789659,-8.1
258.889158,2.1
258.989158,12.2
259.08918,21.0
259.18915,27.6
259.289176,31.5
259.389163,32.1
259.489161,29.5
259.589161,23.8
259.689166,15.7
259.789178,6.0
259.889167,-4.3
259.989141,-14.3
260.089162,-22.9
260.189159,-29.3
260.289171,-32.9
260.389171,-33.1
260.489143,-30.2
260.58917,-24.2
260.689676,-15.8
260.789161,-6.0
260.889176,4.3
260.989163,14.3
261.089171,22.7
261.189168,28.8
261.289167,31.9
261.389167,31.7
261.489165,28.3
261.589152,21.9
261.689156,13.3
261.789143,3.2
261.889171,-7.1
261.989145,-16.9
262.089166,-25.1
262.189137,-30.7
262.289175,-33.3
262.389162,-32.6
262.489161,-28.6
262.589663,-21.8
262.689152,-12.8
262.789165,-2.6
262.889141,7.7
262.989153,17.3
263.089175,25.1
263.189159,30.2
263.289158,32.2
263.389145,30.8
263.489157,26.3
263.58917,19.0
263.689136,9.6
263.78915,-0.6
263.889151,-11.0
263.989138,-20.3
264.089146,-27.6
264.18913,-32.1
264.289142,-33.4
264.389142,-31.3
264.489154,-26.1
264.589141,-18.3
264.689132,-8.6
264.789145,1.8
264.889146,12.1
264.989147,21.0
265.089142,27.7
265.189152,31.5
265.289164,32.0
265.389151,29.1
265.489149,23.1
265.589163,14.8
265.689154,4.7
265.789154,-5.7
265.889142,-15.8
266.08915,-30.3
266.189161,-33.2
266.289147,-32.8
266.389635,-29.0
266.489132,-22.3
266.68915,-3.0
266.789149,7.4
266.889125,17.1
266.989138,25.0
267.089146,30.2
267.189103,32.2
267.289116,30.8
267.389155,26.0
267.589128,9.1
267.689131,-1.3
267.789119,-11.8
267.889147,-21.1
267.98912,-28.2
268.089115,-32.4
268.189126,-33.4
268.28964,-30.8
268.389111,-25.2
268.48911,-16.9
268.58915,-6.9
268.689154,3.6
268.789101,13.8
268.889116,22.5
268.989115,28.7
269.089124,31.9
269.189148,31.6
269.289106,28.0
269.589118,2.0
273.589101,-15.0
273.689118,-23.8
273.889107,-33.2
273.989106,-32.8
274.089102,-28.9
274.289613,-12.8
274.389111,-2.2
274.689114,25.8
274.889102,32.2
274.989089,30.1
275.189081,16.6
275.289093,6.6
275.389093,-4.2
275.489092,-14.5
275.589092,-23.5
275.689083,-29.9
275.789083,-33.1
275.889097,-32.8
276.189618,-13.0
276.289102,-2.4
276.389115,8.3
276.789079,32.2
276.88908,30.1
276.98908,24.6
277.189085,6.3
277.289097,-4.4
277.589083,-30.1
277.889075,-28.8
278.189081,-1.7
278.389093,18.7
278.489078,26.3
278.689083,32.1
278.889084,24.0
279.189076,-5.5
279.289062,-15.9
279.989569,-11.0
280.089088,-0.2
280.289071,20.0
280.589096,32.0
281.289079,-25.9
281.989058,2.1
282.089066,12.7
