T,gyro_1f_roll[deg]
163.795719,70.2
163.895667,67.5
163.995667,64.8
164.095676,62.2
164.195698,59.6
164.295671,57.1
164.395692,54.6
164.496486,52.1
164.595696,49.8
164.695714,47.4
164.795723,45.1
164.895662,42.9
164.995689,40.8
165.096186,38.7
165.195668,36.7
165.295693,34.7
165.395661,32.9
165.495692,31.0
165.595666,29.3
165.695671,27.6
165.795698,26.0
165.895673,24.4
165.995674,22.9
166.095655,21.4
166.195679,19.9
166.295691,18.5
166.395672,17.0
166.49565,15.6
166.59565,14.2
166.695716,12.7
166.795654,11.2
166.895682,9.7
166.996184,8.1
167.09569,6.4
167.195648,4.7
167.295673,2.8
167.395614,0.9
167.495632,358.9
167.595672,356.8
167.695636,354.5
167.79565,352.2
167.895665,349.7
167.995625,347.1
168.09566,344.4
168.195657,341.5
168.295629,338.5
168.39565,335.4
168.495654,332.2
168.59569,328.8
168.695685,325.3
168.795672,321.7
168.895709,318.0
168.995633,314.2
169.095642,310.2
169.195652,306.1
169.295624,302.0
169.395632,297.7
169.495623,293.4
169.59561,288.9
169.695627,284.3
169.795641,279.7
169.895655,275.0
169.995642,270.2
170.095638,265.3
170.195634,260.3
170.295646,255.3
170.395628,250.2
170.495694,245.0
170.595619,239.8
170.695636,234.5
170.795698,229.1
170.895651,223.7
170.995651,218.3
171.09566,212.8
171.195656,207.3
171.295682,201.7
171.395667,196.1
171.495662,190.4
171.595613,184.8
171.695644,179.1
171.795631,173.3
171.895619,167.6
171.995663,161.8
172.095622,156.0
172.195659,150.2
172.295684,144.4
172.395661,138.5
172.49563,132.6
172.59563,126.8
172.695709,120.9
172.795634,114.9
172.895662,109.0
172.995636,103.1
173.095644,97.1
173.195641,91.2
173.295644,85.2
173.395655,79.2
173.495664,73.3
173.595642,67.3
173.695632,61.3
173.795633,55.4
173.895621,49.4
173.995621,43.5
174.09562,37.6
174.19563,31.7
174.295682,25.8
174.395654,20.0
174.595654,8.4
174.695623,2.7
174.795636,357.0
174.895638,351.4
174.995651,345.8
175.09565,340.3
175.195661,334.8
175.295676,329.5
175.395649,324.2
175.495613,318.9
175.595626,313.8
175.695648,308.7
175.795661,303.7
175.895636,298.8
175.995649,294.0
176.095636,289.2
176.195651,284.6
176.295637,280.0
176.395645,275.5
176.495671,271.1
176.595627,266.8
176.695622,262.5
176.795635,258.3
176.895636,254.1
176.995623,250.0
177.095606,245.9
177.195629,241.8
177.295614,237.7
177.39519,233.6
177.495643,229.5
177.595617,225.4
177.695158,221.2
177.795608,217.0
177.895623,212.7
177.995597,208.4
178.095641,203.9
178.195628,199.4
178.295191,194.8
178.395657,190.1
178.495189,185.3
178.595176,180.3
178.695617,175.3
178.79563,170.1
178.895182,164.8
178.995606,159.4
179.095627,153.9
179.195611,148.3
179.295623,142.5
179.395193,136.6
179.495608,130.7
179.595612,124.6
179.69518,118.4
179.79563,112.1
179.895195,105.7
179.995654,99.3
180.095613,92.7
180.1952,86.1
180.295645,79.3
180.39563,72.5
180.495198,65.6
180.595194,58.6
180.695652,51.6
180.795612,44.4
180.895204,37.2
180.99519,29.9
181.095199,22.6
181.195196,15.1
181.295194,7.6
181.395202,0.1
181.495193,352.4
181.595193,344.7
181.695197,337.0
181.795184,329.2
181.895172,321.4
181.995186,313.5
182.095194,305.5
182.195637,297.6
182.295627,289.5
182.395171,281.5
182.495621,273.4
182.595162,265.3
182.695206,257.2
182.795643,249.0
182.895618,240.9
182.995208,232.7
183.095164,224.5
183.19516,216.3
183.295185,208.1
183.395193,199.9
183.495621,191.7
183.595184,183.5
183.695202,175.3
183.795202,167.1
183.895203,158.8
183.995203,150.6
184.095671,142.4
184.195208,134.3
184.295208,126.1
184.396075,117.9
184.495206,109.7
184.595206,101.5
184.695211,93.3
184.795171,85.2
184.895172,77.0
184.995173,68.9
185.095154,60.8
185.195204,52.7
185.29519,44.7
185.395171,36.7
185.495162,28.8
185.595176,20.8
185.695153,13.0
185.79518,5.2
185.895181,357.4
185.99564,349.8
186.095216,342.2
186.195173,334.6
186.295644,327.2
186.395193,319.8
186.495184,312.6
186.595184,305.4
186.695201,298.3
186.795202,291.3
186.895164,284.4
186.995165,277.6
187.095161,270.8
187.195197,264.2
187.295143,257.7
187.395151,251.2
187.495169,244.8
187.595195,238.4
187.695159,232.1
187.795186,225.9
187.895647,219.7
187.995187,213.5
188.095209,207.3
188.196079,201.1
188.295165,194.9
188.395173,188.7
188.495151,182.5
188.595137,176.3
188.695168,170.0
188.795142,163.6
188.89517,157.2
188.995157,150.7
189.095178,144.1
189.195201,137.5
189.295214,130.7
189.395182,123.9
189.495186,117.0
189.595199,109.9
189.695151,102.8
189.796076,95.5
189.895218,88.2
189.995192,80.7
190.096073,73.2
190.195184,65.5
190.395177,49.9
190.495155,41.9
190.595208,33.8
190.695186,25.7
190.795172,17.4
190.895134,9.0
190.995188,0.5
191.09516,351.9
191.195144,343.2
191.29513,334.4
191.395124,325.5
191.495115,316.6
191.595128,307.5
191.696071,298.4
191.795146,289.2
191.895174,279.9
191.99606,270.5
192.095169,261.1
192.195126,251.7
192.295165,242.2
192.395172,232.6
192.495124,223.0
192.595137,213.3
192.695167,203.6
192.795141,193.9
192.895169,184.2
192.995143,174.4
193.095153,164.6
193.195137,154.8
193.295162,145.0
193.395143,135.1
193.595822,115.3
193.695139,105.4
193.795139,95.4
193.896053,85.5
193.99518,75.5
194.095109,65.5
194.19512,55.4
194.295131,45.4
194.395139,35.3
194.495143,25.2
194.595156,15.1
194.695121,5.0
194.795108,355.0
194.895122,344.9
194.995096,334.8
195.095131,324.7
195.195141,314.7
195.29514,304.6
195.395135,294.6
195.496038,284.7
195.595165,274.7
195.695143,264.8
195.895171,245.1
195.995132,235.3
196.095175,225.6
196.195163,215.9
196.295149,206.3
196.395196,196.7
196.495147,187.2
196.595134,177.7
196.695165,168.2
196.795165,158.9
196.895153,149.5
196.99518,140.2
197.095096,131.0
197.195132,121.8
197.295105,112.7
197.395112,103.7
197.495117,94.7
197.595104,85.9
197.696047,77.1
197.795108,68.3
197.895123,59.7
197.995198,51.2
198.095157,42.7
198.195154,34.4
198.295127,26.1
198.395136,17.9
198.495114,9.8
198.595128,1.8
198.695145,353.9
198.795119,346.0
198.89512,338.2
198.995107,330.5
199.095142,322.8
199.195086,315.0
199.295111,307.3
199.395092,299.6
199.495123,291.8
199.596049,284.0
199.695101,276.1
199.795075,268.2
199.896028,260.2
199.995116,252.0
200.095098,243.8
200.195108,235.5
200.295106,227.0
200.395101,218.5
200.495106,209.8
200.595118,201.0
200.695096,192.1
200.79511,183.0
200.895137,173.9
200.995111,164.6
201.095093,155.3
201.295129,136.2
201.39511,126.6
201.496026,116.8
201.595114,107.0
201.695132,97.1
201.796031,87.1
201.895107,77.0
201.99512,66.9
202.095129,56.6
202.195112,46.3
202.295137,35.9
202.395119,25.4
202.495096,14.9
202.595097,4.2
202.695114,353.5
202.795127,342.7
202.895102,331.8
202.995116,320.9
203.095097,309.9
203.195068,298.8
203.295067,287.7
203.396026,276.6
203.495092,265.4
203.595092,254.1
203.695995,242.9
203.795083,231.6
203.895071,220.2
203.995125,208.9
204.095093,197.5
204.19509,186.1
204.295076,174.8
204.395083,163.4
204.495101,151.9
204.595088,140.5
204.695105,129.1
204.795079,117.6
204.895107,106.1
204.995093,94.7
205.095102,83.2
205.195099,71.6
205.295997,60.1
205.39507,48.6
205.4951,37.0
205.596026,25.4
205.695078,13.9
205.795078,2.3
205.895054,350.8
205.995093,339.2
206.095075,327.7
206.195072,316.2
206.295084,304.8
206.395065,293.3
206.495056,281.9
206.595109,270.6
206.695087,259.3
206.7951,248.0
206.895075,236.8
206.995102,225.6
207.095084,214.5
207.196033,203.5
207.295093,192.5
207.395087,181.5
207.496017,170.6
207.595091,159.8
207.695109,148.9
207.795109,138.2
207.895097,127.5
207.995031,116.8
208.095053,106.2
208.195076,95.7
208.295075,85.3
208.39507,74.9
208.495074,64.6
208.5951,54.4
208.695091,44.3
208.795091,34.3
208.895093,24.4
208.995106,14.7
209.095088,5.0
209.195073,355.4
209.295073,345.9
209.396006,336.5
209.495098,327.2
209.595085,317.9
209.695116,308.8
209.795102,299.6
209.895104,290.6
209.995064,281.5
210.095085,272.4
210.195096,263.3
210.295068,254.2
210.395049,245.0
210.495054,235.8
210.595041,226.5
210.695058,217.1
210.795098,207.7
210.895073,198.1
210.995985,188.5
211.095068,178.7
211.195091,168.9
211.296002,159.0
211.395098,148.9
211.495076,138.8
211.595076,128.5
211.695067,118.2
211.79508,107.8
211.895055,97.3
211.995081,86.7
212.095103,76.0
212.195061,65.2
212.295099,54.3
212.395057,43.3
212.495058,32.2
212.595058,21.0
212.695089,9.8
212.795036,358.4
212.895976,346.9
212.995064,335.3
213.095046,323.6
213.195981,311.9
213.295055,300.0
213.395068,288.1
213.495067,276.1
213.595067,264.0
213.695071,251.8
213.895046,227.4
213.995046,215.1
214.095028,202.8
214.195051,190.4
214.295064,178.0
214.395051,165.6
214.495036,153.2
214.595023,140.7
214.695067,128.3
214.796005,115.7
214.895094,103.2
214.995055,90.6
215.095989,78.0
215.19506,65.4
215.295059,52.8
215.39506,40.1
215.495005,27.3
215.595071,14.6
215.695036,1.8
215.795062,349.1
215.895024,336.3
215.995024,323.5
216.095046,310.7
216.195109,297.9
216.295095,285.1
216.395015,272.3
216.495053,259.6
216.595054,246.8
216.69597,234.1
216.795071,221.4
216.895046,208.8
216.995932,196.2
217.095054,183.6
217.195051,171.0
217.295976,158.4
217.39505,145.9
217.495062,133.4
217.595036,120.9
217.695053,108.4
217.79504,96.0
217.895042,83.5
217.995041,71.1
218.095063,58.8
218.19506,46.5
218.295032,34.2
218.395006,22.0
218.495058,9.9
218.595044,357.9
218.695062,345.9
218.795049,334.0
218.895963,322.2
218.995037,310.6
219.095059,299.0
219.195955,287.5
219.295028,276.1
219.395042,264.9
219.49504,253.7
219.595066,242.6
219.695044,231.6
219.795084,220.7
219.895059,209.9
219.995072,199.1
220.095041,188.4
220.195038,177.7
220.29501,167.1
220.395037,156.5
220.495035,146.0
220.595022,135.6
220.695027,125.1
220.795926,114.7
220.895041,104.4
220.995055,94.0
221.095949,83.7
221.19502,73.3
221.295059,63.0
221.395059,52.6
221.495057,42.3
221.595045,31.9
221.695023,21.4
221.795035,10.9
221.895011,0.3
221.995024,349.6
222.095032,338.9
222.195042,328.0
222.295041,317.0
222.395041,305.8
222.49504,294.6
222.595053,283.2
222.695943,271.6
222.795018,260.0
222.895046,248.2
222.995905,236.3
223.095028,224.3
223.195012,212.1
223.295037,199.9
223.39505,187.6
223.495009,175.2
223.595009,162.7
223.695026,150.2
223.795066,137.5
223.895028,124.9
223.995028,112.1
224.09505,99.3
224.194981,86.5
224.294992,73.6
224.394993,60.6
224.495044,47.6
224.595917,34.5
224.695009,21.3
224.794996,8.0
224.895923,354.7
224.995037,341.4
225.095032,327.9
225.195003,314.5
225.295001,300.9
225.394988,287.4
225.495027,273.8
225.695004,246.5
225.795018,232.8
225.895019,219.1
225.995019,205.5
226.095001,191.8
226.194998,178.1
226.29501,164.4
226.395024,150.7
226.495908,137.0
226.594996,123.2
226.694987,109.5
226.795939,95.8
226.895054,82.0
226.995015,68.2
227.095024,54.5
227.19502,40.7
227.295046,26.9
227.395019,13.0
227.494978,359.2
227.595018,345.5
227.695022,331.7
227.795022,317.9
227.89501,304.2
227.994971,290.5
228.095005,276.9
228.194989,263.3
228.395927,236.2
228.494987,222.7
228.594987,209.3
228.695917,195.9
228.794978,182.6
228.894993,169.3
228.995019,156.1
229.095001,142.9
229.194998,129.7
229.29501,116.6
229.39497,103.5
229.494969,90.5
229.595022,77.5
229.694986,64.6
229.795,51.8
229.894975,39.0
229.994975,26.4
230.09501,13.8
230.195007,1.4
230.295878,349.0
230.394992,336.8
230.494991,324.7
230.594992,312.7
230.69497,300.9
230.794998,289.1
230.894999,277.5
230.994986,265.9
231.095008,254.4
231.194965,242.9
231.295003,231.6
231.39499,220.2
231.495002,208.9
231.594975,197.6
231.694953,186.3
231.794954,175.0
231.895021,163.7
231.995008,152.4
232.094977,141.1
232.195873,129.7
232.294999,118.3
232.394986,106.9
232.49587,95.5
232.594958,84.0
232.695002,72.4
232.795002,60.8
232.895003,49.1
232.99499,37.4
233.094986,25.5
233.194956,13.6
233.294968,1.6
233.394981,349.4
233.495006,337.2
233.59498,324.8
233.694984,312.2
233.794997,299.6
233.894999,286.8
233.994973,273.9
234.095854,260.8
234.194951,247.7
234.29499,234.5
234.395863,221.1
234.495002,207.7
234.594989,194.2
234.69498,180.6
234.794993,166.9
234.895021,153.2
234.994995,139.5
235.095003,125.7
235.194973,111.8
235.295012,97.9
235.395012,84.0
235.495024,69.9
235.594971,55.9
235.695015,41.8
235.794962,27.6
235.89499,13.3
235.995863,359.0
236.094959,344.7
236.194995,330.3
236.29584,315.8
236.394981,301.3
236.494967,286.8
236.594954,272.2
236.694971,257.7
236.794958,243.1
236.894959,228.5
236.994946,213.9
237.094994,199.3
237.194965,184.7
237.294963,170.1
237.39499,155.5
237.494936,140.9
237.595002,126.3
237.694953,111.7
237.79494,97.1
237.895841,82.4
237.994941,67.8
238.195846,38.5
238.294959,23.8
238.394946,9.1
238.494918,354.5
238.594931,339.8
238.694975,325.2
238.794975,310.6
238.894963,296.0
238.994964,281.5
239.094972,267.1
239.194955,252.7
239.294981,238.3
239.394968,224.0
239.49494,209.7
239.59494,195.5
239.694918,181.3
239.795843,167.2
239.894959,153.1
239.994946,139.1
240.09584,125.1
240.194925,111.1
240.294937,97.2
240.394937,83.3
240.494962,69.5
240.594949,55.7
240.694927,42.1
240.794926,28.5
240.894941,15.1
240.994928,1.7
241.09495,348.5
241.19496,335.3
241.294919,322.3
241.394972,309.4
241.494958,296.6
241.594933,284.0
241.695836,271.4
241.794951,258.9
241.894913,246.5
241.995838,234.2
242.094921,221.9
242.194944,209.7
242.294917,197.5
242.394917,185.3
242.494915,173.2
242.594929,161.0
242.694919,148.9
242.79492,136.8
242.894948,124.6
242.994947,112.5
243.094969,100.3
243.194927,88.2
243.294978,76.0
243.394912,63.8
243.494924,51.5
243.595426,39.2
243.694942,26.9
243.794902,14.4
243.89493,1.9
243.99489,349.3
244.094912,336.6
244.194936,323.7
244.294894,310.7
244.49492,284.3
244.59488,270.9
244.694937,257.4
244.794911,243.8
244.894925,230.0
244.994899,216.2
245.094947,202.2
245.194983,188.2
245.294916,174.0
245.394943,159.8
245.49543,145.6
245.594942,131.3
245.694933,116.9
245.795435,102.5
245.894934,88.0
245.994908,73.5
246.094877,58.9
246.1949,44.2
246.294912,29.5
246.394899,14.7
246.494871,359.8
246.594898,344.8
246.694889,329.8
246.794915,314.7
246.894903,299.6
246.994917,284.5
247.094898,269.3
247.194948,254.0
247.294921,238.8
247.395423,223.5
247.494906,208.2
247.594907,193.0
247.695426,177.7
247.794911,162.4
247.894925,147.1
247.994913,131.8
248.094921,116.5
248.194931,101.1
248.29493,85.8
248.394916,70.4
248.494928,55.0
248.594929,39.6
248.694932,24.2
248.794893,8.7
248.894868,353.3
248.994921,337.8
249.094943,322.4
249.19494,307.0
249.295401,291.6
249.394899,276.2
249.494924,260.9
249.694928,230.4
249.794889,215.2
249.894943,200.0
249.994916,184.9
250.094885,169.8
250.194922,154.7
250.294907,139.7
250.394881,124.6
250.494906,109.6
250.594933,94.7
250.694924,79.7
250.794924,64.8
250.894912,49.9
250.994886,35.1
251.094881,20.4
251.19538,5.8
251.294903,351.2
251.394903,336.7
251.495391,322.4
251.594902,308.1
251.694906,293.9
251.794893,279.9
251.894894,266.0
251.994881,252.1
252.094903,238.4
252.194873,224.7
252.294885,211.2
252.394886,197.7
252.494884,184.2
252.594897,170.8
252.694915,157.5
252.794875,144.3
252.894863,131.1
252.99489,118.0
253.095374,104.9
253.194908,91.9
253.294921,79.0
253.395423,66.1
253.49488,53.4
253.59488,40.6
253.694871,27.9
253.794884,15.2
253.894912,2.6
253.994886,349.9
254.094867,337.2
254.194851,324.5
254.294916,311.7
254.394863,298.8
254.494862,285.8
254.594876,272.7
254.69484,259.5
254.794866,246.1
254.894881,232.6
254.996148,219.1
255.094889,205.3
255.194887,191.5
255.394899,163.5
255.494884,149.4
255.594884,135.2
255.694901,120.9
255.794902,106.6
255.894903,92.1
255.99485,77.6
256.094872,63.1
256.194869,48.4
256.294841,33.7
256.394881,18.8
256.494867,3.9
256.594879,348.8
256.694871,333.7
256.794858,318.5
256.896112,303.2
256.994846,287.8
257.094854,272.3
257.195406,256.8
257.39489,225.6
257.494862,210.0
257.594875,194.3
257.694879,178.6
257.79488,162.9
257.894895,147.1
257.994882,131.4
258.094878,115.6
258.194901,99.8
258.294874,83.9
258.394874,68.1
258.494899,52.2
258.594899,36.2
258.694877,20.2
258.796064,4.2
258.894852,348.2
258.994852,332.1
259.095363,316.1
259.194831,300.0
259.294896,283.9
259.394857,267.8
259.494868,251.8
259.594855,235.7
259.694873,219.7
259.794872,203.7
259.894887,187.7
259.994861,171.8
260.094882,155.8
260.194853,139.9
260.294839,124.0
260.394878,108.1
260.49485,92.1
260.594877,76.2
260.696082,60.3
260.794842,44.4
260.894856,28.5
260.995345,12.7
261.094838,356.9
261.194862,341.1
261.294874,325.4
261.394861,309.8
261.494873,294.2
261.694863,263.3
261.794837,248.0
261.894865,232.8
261.994852,217.6
262.094874,202.5
262.194831,187.4
262.294882,172.4
262.394856,157.5
262.494842,142.6
262.694859,113.0
262.794873,98.3
262.895297,83.7
262.994847,69.2
263.094869,54.7
263.194866,40.4
263.294852,26.2
263.394839,12.2
263.494864,358.2
263.594851,344.4
263.69483,330.7
263.794831,317.1
263.894845,303.6
263.994832,290.2
264.09484,276.8
264.194824,263.5
264.294823,250.2
264.39485,236.9
264.495337,223.6
264.594835,210.2
264.6948,196.9
264.795328,183.5
264.894814,170.0
264.994841,156.5
265.094836,143.0
265.194872,129.4
265.294858,115.8
265.394832,102.1
265.49483,88.3
265.59487,74.5
265.694835,60.6
265.794848,46.7
265.89481,32.7
265.994863,18.6
266.094858,4.4
266.194815,350.0
266.294814,335.6
266.395316,321.0
266.494826,306.3
266.5948,291.4
266.695345,276.5
266.794817,261.4
266.894805,246.1
266.994819,230.8
267.094853,215.4
267.194758,200.0
267.294797,184.4
267.394849,168.8
267.494821,153.1
267.594822,137.4
267.694826,121.7
267.794799,105.9
267.894854,90.0
267.994814,74.1
268.094836,58.2
268.19482,42.2
268.295334,26.1
268.394805,10.0
268.494817,353.7
268.595319,337.5
268.694834,321.1
268.794782,304.8
268.894872,288.4
268.994796,271.9
269.094831,255.5
269.194815,239.0
269.294787,222.5
269.594812,173.0
269.894818,123.5
272.994819,337.0
273.694825,229.8
273.894801,200.0
274.094796,170.5
274.394792,126.7
274.494777,112.2
274.694794,83.6
274.794834,69.4
274.894796,55.3
275.194775,13.5
275.2948,359.8
275.3948,346.0
275.594812,318.6
275.69479,304.9
275.794751,291.2
275.894765,277.4
275.994778,263.5
276.195312,235.4
276.294796,221.2
276.49527,192.5
276.794773,148.7
277.194753,89.0
277.294818,73.9
277.394779,58.8
277.594777,28.2
277.894756,341.5
278.194775,293.8
278.294774,277.7
278.494759,245.2
278.594773,228.9
278.994805,163.0
279.094773,146.5
279.194757,129.9
279.394756,96.7
279.594808,63.3
279.995236,356.0
280.094782,339.1
280.295254,305.1
280.594777,254.0
281.294773,135.0
342.594966,10.2
355.294383,121.5
