T,gyro_5f_roll[deg]
157.78336,192.3
157.88337,192.5
157.983564,192.7
158.08353,192.7
158.183353,192.5
158.283316,192.2
158.383176,191.8
158.483168,191.3
158.583446,190.7
158.683488,189.9
158.783438,189.0
158.883385,188.0
158.98324,186.9
159.08343,185.7
159.183382,184.4
159.283425,183.0
159.383181,181.5
159.483213,179.9
159.58332,178.2
159.683244,176.4
159.783504,174.6
159.883451,172.7
159.983566,170.6
160.083272,168.6
160.18321,166.4
160.283329,164.2
160.383331,161.9
160.4832,159.6
160.583228,157.2
160.683295,154.8
160.783522,152.3
160.883468,149.7
160.983319,147.2
161.083417,144.5
161.183418,141.9
161.283401,139.2
161.483192,133.7
161.683456,128.0
161.783532,125.1
161.8834,122.2
161.983454,119.3
162.083446,116.4
162.183456,113.4
162.283323,110.4
162.383341,107.4
162.483201,104.4
162.583194,101.3
162.68324,98.3
162.783497,95.2
162.883382,92.2
162.983444,89.1
163.083304,86.0
163.18338,83.0
163.283295,79.9
163.383209,76.9
163.483193,73.8
163.583185,70.8
163.683296,67.8
163.783436,64.8
163.883391,61.8
163.98336,58.9
164.083375,56.0
164.18334,53.1
164.283494,50.2
164.383322,47.4
164.483286,44.6
164.683337,39.2
164.783336,36.6
164.883535,34.0
164.983311,31.5
165.083369,29.0
165.183468,26.7
165.283464,24.3
165.383276,22.1
165.48333,19.9
165.583195,17.8
165.683197,15.8
165.78335,13.9
165.88327,12.0
165.983424,10.2
166.083249,8.4
166.183494,6.8
166.283269,5.2
166.383417,3.6
166.483382,2.1
166.583332,0.6
166.683334,359.1
166.78332,357.7
166.883288,356.2
166.983498,354.8
167.083575,353.3
167.183427,351.8
167.283414,350.2
167.383464,348.6
167.483373,346.9
167.583195,345.1
167.783209,341.3
167.883409,339.2
167.983592,337.0
168.083338,334.7
168.183402,332.3
168.28357,329.7
168.383525,327.0
168.483327,324.2
168.583341,321.2
168.683214,318.1
168.783319,314.9
168.883549,311.5
168.983226,308.0
169.083368,304.4
169.183299,300.7
169.283287,296.8
169.383394,292.8
169.483459,288.7
169.58326,284.5
169.683206,280.2
169.783206,275.7
169.883477,271.2
169.983426,266.6
170.083401,261.9
170.183302,257.1
170.283378,252.2
170.383352,247.3
170.583364,237.1
170.683198,231.9
170.783197,226.6
170.883211,221.3
170.983321,216.0
171.083503,210.5
171.183249,205.0
171.283444,199.5
171.383599,193.9
171.483425,188.3
171.583519,182.7
171.683207,177.0
171.783326,171.2
171.883199,165.5
171.983457,159.7
172.083415,153.9
172.183306,148.0
172.283475,142.1
172.383373,136.2
172.58342,124.4
172.683194,118.4
172.783326,112.4
172.883217,106.4
172.983481,100.4
173.083387,94.3
173.183446,88.2
173.28354,82.1
173.383461,76.0
173.483492,69.9
173.583414,63.8
173.683283,57.7
173.783344,51.6
173.883213,45.4
173.983331,39.3
174.083434,33.2
174.183272,27.1
174.283373,21.0
174.383302,14.9
174.483342,8.9
174.583287,2.8
174.683556,356.8
174.783213,350.9
174.883342,344.9
174.983211,339.1
175.083419,333.2
175.183326,327.4
175.28338,321.7
175.383449,316.0
175.483498,310.4
175.583383,304.9
175.683499,299.4
175.78335,294.0
175.883316,288.7
175.983334,283.5
176.083576,278.3
176.183546,273.2
176.283358,268.3
176.383528,263.4
176.483239,258.6
176.583424,253.8
176.683427,249.2
176.783223,244.7
176.883206,240.2
176.983326,235.8
177.083401,231.4
177.183482,227.1
177.283466,222.9
177.383518,218.6
177.483409,214.5
177.583408,210.3
177.683525,206.2
177.783342,202.0
177.883211,197.9
177.983331,193.7
178.083269,189.5
178.183482,185.2
178.283334,180.9
178.383417,176.5
178.483485,172.0
178.583405,167.5
178.683389,162.8
178.783316,158.1
178.883326,153.2
178.983345,148.2
179.083352,143.2
179.18338,138.0
179.283466,132.6
179.383428,127.2
179.483412,121.7
179.583564,116.0
179.683432,110.2
179.7834,104.3
179.883217,98.4
179.983209,92.3
180.083208,86.1
180.183559,79.7
180.283257,73.3
180.383299,66.8
180.483275,60.2
180.583436,53.5
180.683287,46.7
180.783455,39.8
180.883213,32.8
180.983214,25.8
181.083354,18.6
181.183398,11.3
181.283289,4.0
181.383352,356.6
181.483422,349.1
181.583344,341.5
181.683486,333.9
181.783451,326.2
181.883213,318.5
181.983329,310.6
182.083222,302.8
182.183358,294.8
182.283556,286.9
182.383381,278.9
182.483459,270.8
182.583288,262.8
182.683423,254.6
182.783496,246.5
182.883218,238.3
182.983347,230.1
183.083223,221.9
183.283289,205.4
183.38337,197.1
183.4835,188.8
183.583599,180.5
183.683503,172.3
183.783589,164.0
183.883214,155.7
183.98322,147.4
184.183381,130.7
184.283452,122.4
184.383582,114.0
184.48332,105.7
184.583352,97.4
184.683495,89.0
184.783438,80.6
184.883347,72.3
184.983229,64.0
185.083228,55.7
185.183359,47.3
185.28352,39.0
185.383353,30.8
185.483607,22.5
185.583406,14.3
185.683593,6.2
185.783363,358.1
185.883378,350.0
185.983221,342.0
186.083224,334.0
186.183364,326.1
186.283457,318.2
186.383288,310.5
186.48333,302.8
186.583389,295.2
186.683426,287.6
186.783495,280.2
186.883478,272.8
186.983229,265.6
187.083232,258.4
187.183222,251.3
187.28336,244.3
187.383431,237.4
187.483428,230.6
187.583458,223.8
187.683481,217.1
187.783339,210.5
187.883459,204.0
187.983221,197.5
188.083228,191.1
188.183214,184.7
188.283579,178.4
188.383458,172.1
188.483462,165.8
188.58346,159.5
188.683524,153.3
188.783559,147.1
188.883576,140.8
188.983371,134.5
189.083365,128.2
189.183364,121.9
189.283229,115.5
189.383407,109.0
189.483324,102.5
189.583406,95.9
189.683351,89.2
189.783519,82.4
189.883296,75.6
189.98335,68.6
190.083225,61.5
190.183237,54.4
190.383235,39.7
190.483488,32.2
190.583424,24.6
190.683398,16.8
190.783468,9.0
190.88335,1.0
190.983512,352.9
191.083404,344.7
191.183352,336.3
191.283349,327.9
191.38335,319.3
191.483478,310.6
191.583359,301.8
191.68344,292.9
191.783382,284.0
191.883264,274.9
191.983409,265.8
192.083408,256.6
192.183238,247.3
192.28323,237.9
192.38339,228.5
192.483463,219.0
192.583477,209.5
192.683293,199.9
192.783343,190.3
192.883438,180.6
192.983573,171.0
193.08338,161.2
193.183226,151.5
193.283231,141.7
193.383232,131.9
193.483474,122.0
193.583424,112.1
193.683431,102.2
193.783441,92.3
193.883402,82.3
193.983485,72.3
194.083432,62.2
194.183244,52.2
194.383233,31.9
194.483322,21.8
194.583391,11.6
194.683275,1.4
194.783584,351.3
194.883489,341.1
194.983481,330.9
195.083401,320.7
195.183227,310.5
195.283245,300.3
195.383233,290.1
195.483477,279.9
195.583455,269.8
195.683405,259.7
195.783528,249.6
195.883543,239.5
195.983512,229.5
196.08356,219.5
196.183249,209.6
196.283369,199.6
196.383353,189.7
196.483367,179.9
196.583544,170.1
196.683561,160.3
196.783543,150.5
196.883449,140.8
196.983494,131.1
197.08332,121.5
197.183279,111.9
197.283255,102.4
197.383243,92.9
197.483244,83.5
197.583405,74.1
197.683529,64.8
197.783604,55.6
197.883562,46.5
197.983401,37.5
198.083381,28.6
198.18356,19.7
198.283259,11.0
198.383238,2.4
198.483244,353.8
198.583469,345.4
198.683368,337.1
198.783464,328.9
198.883608,320.8
198.983446,312.7
199.083338,304.8
199.183393,296.9
199.283246,289.1
199.383252,281.3
199.483253,273.6
199.583359,265.8
199.683569,258.0
199.783534,250.3
199.883585,242.4
199.983573,234.6
200.083404,226.7
200.183337,218.7
200.283256,210.6
200.383257,202.5
200.483359,194.3
200.583491,185.9
200.683482,177.5
200.783465,168.9
200.983447,151.6
201.08356,142.7
201.183434,133.7
201.383253,115.5
201.483368,106.2
201.583609,96.9
201.6835,87.4
201.78353,77.9
201.883373,68.2
201.983441,58.4
202.083466,48.6
202.183522,38.7
202.283312,28.6
202.383249,18.5
202.483237,8.2
202.583256,357.9
202.683573,347.4
202.783399,336.9
202.883537,326.2
202.983503,315.5
203.083422,304.7
203.183442,293.9
203.283417,282.9
203.383254,271.9
203.483246,260.8
203.683508,238.5
203.783553,227.3
203.883448,216.1
203.983512,204.8
204.083617,193.5
204.183505,182.2
204.283491,170.8
204.383378,159.5
204.483256,148.1
204.583257,136.7
204.683249,125.3
204.783545,113.8
204.883324,102.3
204.983519,90.8
205.083407,79.3
205.183467,67.7
205.283582,56.1
205.383333,44.5
205.483247,32.9
205.583248,21.2
205.683241,9.6
205.783549,357.9
205.883353,346.2
205.983399,334.6
206.083619,322.9
206.1833,311.2
206.283326,299.6
206.383276,288.0
206.483371,276.4
206.583261,264.8
206.683253,253.3
206.783418,241.8
206.883388,230.3
206.983496,218.8
207.083371,207.4
207.183529,196.1
207.283583,184.7
207.383447,173.5
207.48326,162.2
207.583253,151.0
207.683258,139.8
207.783357,128.6
207.883308,117.5
207.98342,106.4
208.083467,95.4
208.183413,84.3
208.283462,73.4
208.38355,62.6
208.48356,51.8
208.583244,41.1
208.683259,30.5
208.783386,20.0
208.883536,9.5
208.98345,359.2
209.083576,349.0
209.183474,338.9
209.283444,328.9
209.383587,319.0
209.483438,309.3
209.58327,299.6
209.683258,290.1
209.783257,280.6
209.883494,271.2
209.983332,261.9
210.083397,252.6
210.183432,243.4
210.283381,234.2
210.383275,225.0
210.483427,215.8
210.583257,206.6
210.683377,197.4
210.783359,188.2
210.883459,178.9
210.983603,169.5
211.083597,160.2
211.183358,150.8
211.283439,141.3
211.383622,131.7
211.483344,122.1
211.58339,112.4
211.683373,102.6
211.78339,92.7
211.88347,82.8
211.98346,72.7
212.083586,62.6
212.183493,52.3
212.283336,42.0
212.483475,21.0
212.583404,10.3
212.683259,359.5
212.783373,348.5
212.883422,337.5
212.983494,326.3
213.083608,315.0
213.183448,303.6
213.283451,292.1
213.383387,280.5
213.483362,268.8
213.583259,257.0
213.683264,245.1
213.783264,233.2
213.883261,221.2
213.983663,209.1
214.083497,196.9
214.183319,184.8
214.283453,172.5
214.383521,160.3
214.483636,148.0
214.583399,135.7
214.683265,123.3
214.783379,110.9
214.883301,98.5
214.983414,86.0
215.083479,73.5
215.183584,60.9
215.283542,48.3
215.383438,35.6
215.48346,22.9
215.583604,10.2
215.68327,357.4
215.783362,344.7
215.883301,331.8
215.983379,319.0
216.083452,306.1
216.183433,293.3
216.283489,280.4
216.383486,267.6
216.483574,254.7
216.583497,241.9
216.683367,229.0
216.783384,216.2
216.883403,203.4
216.983458,190.6
217.083471,177.8
217.183544,165.1
217.283524,152.3
217.383447,139.6
217.483457,126.8
217.58338,114.1
217.68328,101.4
217.783266,88.6
217.883263,75.9
217.983416,63.2
218.083309,50.6
218.183369,37.9
218.283486,25.3
218.38343,12.8
218.48334,0.3
218.583477,347.8
218.683263,335.4
218.783275,323.1
218.883418,310.9
218.983273,298.7
219.083554,286.6
219.183516,274.6
219.28354,262.7
219.38337,250.9
219.483526,239.2
219.583382,227.5
219.683657,216.0
219.783377,204.5
219.883273,193.1
219.983265,181.7
220.083579,170.5
220.18343,159.3
220.283581,148.1
220.383526,137.1
220.483396,126.1
220.583444,115.2
220.683367,104.4
220.783394,93.6
220.883408,83.0
220.983269,72.4
221.083514,61.9
221.183394,51.5
221.283577,41.2
221.383642,30.9
221.483604,20.6
221.583447,10.4
221.683643,0.2
221.78339,350.0
221.883286,339.7
221.983278,329.5
222.083497,319.1
222.183472,308.7
222.283457,298.2
222.383485,287.6
222.483574,276.9
222.583504,266.1
222.683432,255.1
222.78329,244.1
222.883401,232.8
222.98327,221.5
223.08357,210.0
223.183475,198.5
223.283523,186.8
223.383361,175.0
223.483312,163.1
223.5836,151.1
223.683476,139.0
223.78337,126.9
223.883261,114.6
223.983275,102.3
224.083402,89.9
224.183463,77.5
224.283637,64.9
224.383408,52.3
224.483595,39.5
224.58349,26.7
224.683566,13.9
224.783587,0.9
224.883382,347.9
224.983282,334.7
225.083395,321.5
225.183545,308.2
225.283627,294.8
225.383391,281.4
225.483391,268.0
225.583653,254.4
225.683455,240.9
225.783429,227.4
225.883459,213.8
225.983275,200.1
226.083283,186.5
226.183286,172.9
226.283466,159.2
226.383482,145.5
226.483352,131.8
226.683484,104.4
226.783613,90.6
226.883297,76.8
226.983282,63.0
227.083281,49.2
227.183284,35.3
227.283371,21.4
227.383362,7.5
227.483518,353.6
227.583556,339.7
227.683492,325.8
227.783401,311.9
227.883486,298.0
227.98328,284.1
228.083283,270.3
228.183295,256.5
228.283388,242.7
228.383454,228.9
228.483466,215.2
228.583599,201.5
228.683394,187.9
228.783527,174.2
228.883311,160.6
228.983626,147.0
229.08363,133.5
229.18362,119.9
229.283587,106.4
229.383565,92.9
229.483515,79.5
229.583428,66.1
229.683421,52.7
229.783431,39.4
229.883556,26.1
229.983624,12.9
230.083627,359.8
230.183617,346.8
230.28361,333.9
230.383462,321.2
230.48354,308.4
230.583568,295.9
230.683434,283.4
230.783511,271.0
230.883446,258.7
230.983404,246.6
231.083738,234.5
231.183614,222.5
231.283606,210.5
231.383461,198.7
231.483434,186.9
231.583449,175.2
231.683623,163.5
231.783633,151.9
231.883498,140.4
231.983555,128.8
232.083604,117.4
232.183607,106.0
232.283604,94.6
232.383374,83.3
232.483583,72.0
232.583453,60.8
232.683442,49.5
232.783405,38.3
232.883481,27.0
232.983512,15.8
233.08358,4.5
233.183596,353.1
233.283584,341.6
233.383391,330.1
233.483667,318.4
233.583368,306.7
233.783398,282.7
233.883386,270.5
233.983679,258.2
234.083592,245.8
234.183595,233.2
234.283588,220.5
234.383593,207.7
234.483536,194.8
234.583433,181.8
234.68358,168.7
234.783622,155.5
234.88379,142.2
234.983541,128.9
235.083606,115.5
235.183584,102.0
235.283586,88.5
235.383574,74.9
235.483406,61.2
235.58373,47.5
235.683489,33.7
235.783557,19.8
235.883453,5.8
235.983749,351.7
236.083642,337.5
236.183565,323.3
236.28357,309.0
236.383347,294.7
236.483628,280.3
236.583572,265.9
236.683628,251.4
236.783426,236.9
236.88355,222.4
236.98367,207.8
237.083448,193.3
237.183561,178.7
237.283576,164.2
237.383577,149.6
237.483712,135.0
237.683466,105.8
237.783675,91.1
237.883725,76.5
237.983575,61.8
238.083358,47.0
238.183566,32.3
238.283545,17.5
238.383564,2.7
238.483653,348.0
238.583348,333.2
238.683388,318.4
238.783532,303.6
238.883508,288.9
238.983796,274.2
239.083543,259.5
239.183566,244.8
239.283567,230.2
239.38355,215.6
239.483556,201.1
239.583652,186.6
239.68346,172.1
239.783803,157.6
239.883575,143.2
239.983431,128.8
240.083667,114.4
240.183692,100.0
240.283554,85.6
240.383542,71.3
240.483556,57.0
240.583719,42.8
240.683637,28.6
240.783658,14.5
240.88377,0.5
240.983819,346.5
241.083632,332.7
241.183573,319.0
241.383534,291.8
241.483539,278.4
241.583472,265.0
241.683791,251.8
241.783729,238.7
241.883648,225.7
241.983666,212.7
242.083435,199.8
242.18358,187.0
242.283546,174.3
242.383525,161.6
242.483531,149.0
242.583655,136.4
242.683598,123.9
242.783687,111.5
242.883715,99.2
242.98381,86.9
243.083695,74.7
243.183718,62.6
243.283538,50.5
243.38353,38.5
243.483532,26.5
243.583721,14.5
243.6834,2.5
243.783722,350.6
243.883632,338.5
243.983674,326.4
244.083557,314.3
244.183578,302.0
244.283517,289.7
244.383518,277.2
244.483523,264.6
244.583516,251.8
244.683626,239.0
244.783596,226.0
244.883638,212.9
244.983649,199.6
245.083534,186.3
245.183708,172.8
245.283499,159.3
245.383353,145.6
245.583337,118.1
245.683611,104.3
245.783601,90.3
245.883616,76.3
245.983523,62.2
246.083724,48.0
246.183459,33.8
246.28354,19.5
246.383336,5.0
246.483319,350.5
246.583325,335.8
246.683409,321.1
246.783614,306.3
246.883431,291.4
246.983331,276.5
247.083471,261.5
247.183689,246.4
247.283664,231.3
247.383309,216.2
247.483328,201.0
247.583308,185.9
247.683603,170.7
247.783566,155.5
247.883457,140.3
247.983436,125.0
248.183556,94.5
248.283496,79.2
248.383549,63.8
248.483563,48.4
248.683498,17.6
248.783436,2.1
248.883585,346.6
248.983502,331.1
249.083465,315.5
249.18349,300.0
249.283501,284.5
249.383543,269.0
249.483535,253.5
249.583541,238.1
249.683547,222.6
249.783638,207.2
249.8836,191.8
249.983361,176.5
250.083475,161.1
250.183578,145.8
250.28349,130.5
250.383512,115.2
250.483549,99.9
250.583555,84.6
250.683548,69.3
250.783534,54.0
250.883477,38.7
250.98361,23.5
251.083495,8.4
251.183551,353.3
251.283552,338.2
251.383439,323.2
251.483657,308.3
251.583525,293.5
251.68353,278.8
251.783532,264.1
251.883455,249.6
251.983465,235.1
252.183523,206.4
252.283464,192.2
252.383562,178.0
252.483524,163.8
252.583517,149.8
252.683504,135.8
252.783521,121.8
252.88353,108.0
252.983569,94.2
253.083486,80.6
253.183581,67.0
253.283618,53.6
253.383646,40.2
253.483622,27.0
253.583522,13.9
253.683509,1.0
253.7835,348.1
253.883575,335.3
253.98365,322.5
254.083592,309.8
254.183564,297.2
254.283514,284.6
254.383446,272.0
254.483606,259.3
254.58357,246.6
254.683506,233.8
254.783487,220.9
254.883516,208.0
254.983353,195.0
255.083446,181.9
255.183686,168.7
255.283434,155.4
255.383611,142.1
255.483614,128.6
255.583487,115.1
255.683506,101.5
255.783493,87.9
255.883481,74.1
255.983508,60.3
256.08342,46.4
256.183451,32.3
256.283602,18.2
256.383449,4.0
256.483501,349.6
256.583603,335.1
256.683483,320.5
256.783483,305.8
256.88347,290.9
256.983363,276.0
257.083556,260.9
257.183557,245.8
257.283581,230.6
257.383529,215.2
257.483626,199.9
257.583609,184.5
257.683463,169.1
257.783485,153.6
257.883459,138.1
257.983432,122.6
258.083646,107.0
258.18361,91.4
258.28356,75.7
258.383472,60.0
258.483386,44.3
258.583629,28.5
258.683468,12.6
258.783454,356.7
258.88346,340.7
258.983662,324.7
259.08355,308.7
259.183436,292.6
259.283683,276.5
259.383497,260.4
259.483499,244.3
259.583632,228.3
259.683464,212.2
259.78345,196.2
259.883456,180.1
259.983448,164.0
260.083506,148.0
260.183607,131.9
260.283569,115.9
260.383492,99.8
260.483471,83.7
260.583653,67.6
260.683387,51.5
260.783442,35.5
260.883434,19.4
260.98344,3.3
261.083639,347.2
261.183567,331.1
261.28345,315.1
261.383479,299.1
261.483494,283.2
261.583544,267.3
261.683546,251.6
261.783443,235.8
261.883431,220.1
261.983445,204.4
262.08345,188.8
262.183436,173.2
262.283606,157.7
262.383493,142.3
262.483468,126.8
262.583652,111.3
262.683541,95.9
262.783421,80.6
262.883427,65.4
262.983415,50.2
263.083442,35.0
263.183508,20.1
263.283426,5.1
263.383525,350.3
263.483433,335.7
263.583603,321.1
263.683498,306.7
263.783417,292.5
263.883414,278.3
263.983419,264.2
264.083492,250.2
264.183485,236.3
264.283536,222.5
264.383604,208.7
264.483658,195.0
264.583453,181.4
264.683499,167.7
264.783409,154.2
264.883415,140.7
264.983403,127.2
265.083415,113.7
265.183348,100.3
265.283569,86.9
265.48345,60.2
265.583539,46.8
265.68349,33.5
265.78351,20.1
265.88363,6.8
266.083393,339.8
266.183576,326.2
266.283621,312.5
266.383549,298.6
266.483433,284.6
266.583352,270.5
266.683504,256.3
266.783455,241.9
266.883385,227.3
266.983382,212.7
267.183456,183.1
267.283539,168.1
267.383479,153.1
267.583537,122.8
267.68363,107.6
267.783659,92.3
267.883386,76.9
268.083438,46.0
268.183668,30.4
268.283476,14.7
268.383689,358.9
268.483516,343.0
268.68352,311.0
268.783704,294.9
268.883364,278.7
268.983365,262.5
269.08336,246.2
269.183669,229.9
269.283449,213.6
269.38372,197.2
269.583728,164.4
269.783474,131.6
273.683659,210.9
273.883691,179.7
273.983546,164.2
274.083558,148.7
274.283417,117.9
274.383655,102.6
274.583427,72.3
274.683424,57.3
274.883625,27.6
275.183536,344.1
275.283546,329.8
275.483501,301.7
275.683461,273.8
275.783452,260.0
275.883416,246.1
276.183536,204.6
276.283542,190.8
276.383592,176.9
276.48353,162.9
276.683586,134.9
276.783473,120.8
276.883624,106.7
277.183532,64.2
277.283525,49.9
277.483561,21.0
277.583557,6.4
277.883577,322.0
278.183511,276.4
278.283517,260.9
278.383531,245.3
278.68341,197.9
278.88353,165.9
279.18351,117.5
279.283524,101.3
279.583705,52.3
279.68365,35.9
279.983555,346.0
280.783354,210.9
281.083553,160.0
282.083538,349.4
