T,gyro_1f_wz[dps]
151.989614,-17.0
152.089596,-17.1
152.189619,-17.2
152.289605,-17.3
152.3896,-17.5
152.489617,-17.7
152.589604,-18.0
152.689621,-18.2
152.79011,-18.5
152.889596,-18.7
152.989597,-19.0
153.089605,-19.3
153.189588,-19.5
153.289601,-19.8
153.389609,-20.1
153.489612,-20.4
153.589613,-20.6
153.689604,-20.9
153.78959,-21.3
153.889592,-21.5
153.989579,-21.8
154.089587,-22.1
154.18961,-22.4
154.289583,-22.7
154.389577,-23.0
154.489608,-23.3
154.589569,-23.6
154.690101,-23.8
154.789612,-24.1
154.889601,-24.4
154.989588,-24.7
155.089622,-25.0
155.189593,-25.3
155.289592,-25.5
155.389573,-25.8
155.48959,-26.1
155.589604,-26.4
155.689595,-26.7
155.789582,-27.0
155.889583,-27.3
155.989609,-27.5
156.089591,-27.9
156.189589,-28.2
156.289574,-28.6
156.389582,-29.0
156.590075,-29.8
156.689577,-30.2
156.789564,-30.6
156.889579,-31.0
156.989592,-31.4
157.089574,-31.9
157.189571,-32.3
157.289583,-32.8
157.389577,-33.2
157.489595,-33.7
157.589568,-34.1
157.689573,-34.5
157.789573,-34.9
157.889574,-35.4
157.989601,-35.8
158.08957,-36.2
158.189566,-36.7
158.289578,-37.0
158.38956,-37.5
158.48959,-37.9
158.58959,-38.3
158.689621,-38.7
158.789569,-39.2
158.88957,-39.5
158.98957,-39.9
159.089592,-40.4
159.189575,-40.7
159.289574,-41.2
159.389582,-41.6
159.489559,-42.0
159.589559,-42.4
159.689577,-42.8
159.789564,-43.1
159.889592,-43.5
159.989579,-43.9
160.08956,-44.3
160.189571,-44.7
160.289544,-45.1
160.389566,-45.5
160.489557,-45.8
160.589584,-46.2
160.689562,-46.5
160.789561,-46.8
160.889563,-47.2
160.989563,-47.5
161.089584,-47.8
161.189581,-48.1
161.289567,-48.5
161.389561,-48.8
161.489592,-49.1
161.68957,-49.8
161.789557,-50.1
161.889572,-50.4
161.989558,-50.8
162.08958,-51.1
162.189551,-51.4
162.289575,-51.7
162.38957,-52.1
162.489575,-52.3
162.589562,-52.7
162.689552,-53.0
162.789553,-53.3
162.889567,-53.6
162.989554,-53.9
163.089576,-54.2
163.189573,-54.5
163.289558,-54.8
163.389566,-55.1
163.489557,-55.4
163.58957,-55.7
163.689574,-56.0
163.789575,-56.2
163.889549,-56.6
163.989563,-56.8
164.089558,-57.1
164.189541,-57.5
164.289554,-57.8
164.389561,-58.1
164.490041,-58.5
164.68957,-59.2
164.789544,-59.5
164.889545,-59.9
164.989572,-60.2
165.089554,-60.5
165.18955,-60.9
165.289562,-61.2
165.389557,-61.5
165.489561,-61.8
165.589561,-62.1
165.68954,-62.5
165.789554,-62.8
165.889556,-63.1
165.989543,-63.4
166.089537,-63.7
166.189561,-64.0
166.289547,-64.3
166.389541,-64.6
166.489532,-65.0
166.589519,-65.3
166.689537,-65.6
166.789537,-65.8
166.889551,-66.1
166.989552,-66.4
167.08956,-66.7
167.18953,-67.0
167.289556,-67.3
167.389537,-67.6
167.489528,-67.8
167.589555,-68.2
167.789532,-68.7
167.889547,-69.0
167.989533,-69.3
168.089529,-69.6
168.189539,-69.9
168.289538,-70.1
168.389532,-70.4
168.48955,-70.8
168.589537,-71.0
168.689567,-71.3
168.789554,-71.6
168.889556,-71.8
168.989542,-72.1
169.089538,-72.4
169.189535,-72.6
169.289533,-72.9
169.389541,-73.1
169.489546,-73.4
169.589545,-73.7
169.689523,-73.9
169.78955,-74.2
169.889538,-74.4
169.989538,-74.7
170.08952,-74.9
170.189543,-75.2
170.289542,-75.5
170.389537,-75.7
170.490043,-76.0
170.589541,-76.3
170.689532,-76.5
170.789559,-76.8
170.889533,-77.1
170.989534,-77.3
171.089555,-77.6
171.189539,-77.8
171.289538,-78.1
171.38955,-78.3
171.489557,-78.5
171.589522,-78.7
171.689527,-78.9
171.789513,-79.2
171.889528,-79.4
171.989545,-79.6
172.089518,-79.8
172.189528,-80.0
172.28954,-80.3
172.390023,-80.5
172.489512,-80.8
172.589526,-81.0
172.68957,-81.3
172.789517,-81.5
172.889532,-81.8
172.989519,-82.0
173.089527,-82.3
173.189537,-82.6
173.28954,-82.9
173.389551,-83.1
173.489546,-83.4
173.589524,-83.6
173.689528,-83.9
173.789542,-84.1
173.88953,-84.4
173.989516,-84.7
174.089516,-84.9
174.189526,-85.1
174.290031,-85.3
174.389523,-85.6
174.589502,-86.0
174.689492,-86.3
174.789506,-86.5
174.889507,-86.8
174.98952,-87.0
175.089533,-87.3
175.189503,-87.5
175.289532,-87.7
175.389518,-87.9
175.489509,-88.1
175.589509,-88.3
175.689504,-88.6
175.789517,-88.8
175.889518,-89.0
175.989505,-89.2
176.089505,-89.4
176.18952,-89.5
176.28952,-89.7
176.389514,-89.9
176.489505,-90.1
176.589509,-90.3
176.689504,-90.6
176.789505,-90.8
176.889506,-91.0
176.989519,-91.2
177.089501,-91.5
177.189524,-91.7
177.289497,-92.0
177.389509,-92.2
177.489513,-92.5
177.589526,-92.7
177.689504,-92.9
177.789517,-93.1
177.889505,-93.3
177.989506,-93.5
178.090003,-93.7
178.189497,-93.9
178.289497,-94.2
178.389491,-94.4
178.489482,-94.6
178.589482,-94.8
178.689513,-95.0
178.789499,-95.2
178.889488,-95.4
178.989501,-95.6
179.089509,-95.8
179.189493,-96.1
179.289505,-96.3
179.389486,-96.5
179.489504,-96.6
179.589495,-96.8
179.689499,-97.0
179.789499,-97.2
179.889501,-97.4
179.990003,-97.5
180.089509,-97.7
180.18948,-97.9
180.289492,-98.1
180.389499,-98.2
180.489477,-98.4
180.589477,-98.6
180.689508,-98.8
180.789468,-99.0
180.889496,-99.3
180.989483,-99.5
181.089518,-99.7
181.189502,-100.0
181.289487,-100.2
181.389495,-100.4
181.489499,-100.6
181.589512,-100.8
181.689503,-101.0
181.78949,-101.2
181.889491,-101.4
181.989492,-101.6
182.089513,-101.8
182.189484,-102.0
182.289522,-102.2
182.38949,-102.4
182.489495,-102.6
182.589481,-102.7
182.689486,-103.0
182.789499,-103.1
182.8895,-103.3
182.989487,-103.5
183.089469,-103.7
183.289491,-104.0
183.389486,-104.2
183.48949,-104.3
183.58949,-104.5
183.689495,-104.7
183.789494,-104.8
183.889509,-105.0
183.989496,-105.1
184.189488,-105.5
184.2895,-105.7
184.389455,-105.9
184.489472,-106.1
184.589473,-106.3
184.68949,-106.6
184.789477,-106.8
184.889465,-107.0
184.989492,-107.1
185.089473,-107.4
185.18947,-107.5
185.289496,-107.7
185.389464,-107.9
185.489468,-108.1
185.589481,-108.2
185.689459,-108.4
185.789472,-108.6
185.889487,-108.8
185.989976,-109.0
186.089495,-109.1
186.189479,-109.3
186.289478,-109.5
186.389472,-109.7
186.489477,-109.8
186.589464,-110.0
186.689481,-110.1
186.789508,-110.3
186.889483,-110.4
186.989484,-110.6
187.08948,-110.7
187.189477,-110.9
187.289462,-111.0
187.389457,-111.2
187.489474,-111.3
187.589487,-111.6
187.689479,-111.7
187.789479,-111.9
187.889995,-112.2
187.989467,-112.3
188.089502,-112.6
188.189473,-112.7
188.289458,-112.9
188.389466,-113.1
188.489457,-113.3
188.589457,-113.4
188.689461,-113.6
188.789448,-113.8
188.889475,-113.9
188.989463,-114.1
189.089458,-114.3
189.189481,-114.5
189.289493,-114.6
189.389475,-114.8
189.489465,-115.0
189.589465,-115.1
189.689457,-115.3
189.789972,-115.4
189.889471,-115.6
189.989498,-115.7
190.089454,-115.8
190.189463,-116.0
190.389457,-116.2
190.489448,-116.4
190.589488,-116.5
190.689452,-116.7
190.789452,-116.9
190.88944,-117.1
190.989454,-117.2
191.089453,-117.5
191.189437,-117.7
191.289436,-117.8
191.389443,-118.0
191.489447,-118.2
191.589448,-118.4
191.689967,-118.5
191.789452,-118.7
191.88948,-118.8
191.98944,-119.0
192.089448,-119.1
192.189445,-119.3
192.289444,-119.5
192.389452,-119.6
192.48943,-119.8
192.589456,-119.9
192.689447,-120.1
192.789434,-120.2
192.889462,-120.4
192.989449,-120.5
193.089445,-120.6
193.189456,-120.7
193.289441,-120.8
193.389449,-121.0
193.489454,-121.1
193.589731,-121.2
193.689431,-121.4
193.789458,-121.6
193.889433,-121.8
193.989446,-121.9
194.089428,-122.1
194.189425,-122.3
194.289437,-122.5
194.389458,-122.7
194.489463,-122.8
194.589436,-123.0
194.689427,-123.1
194.789427,-123.3
194.889442,-123.4
194.989429,-123.6
195.089437,-123.8
195.18946,-123.9
195.28942,-124.1
195.389441,-124.2
195.489934,-124.3
195.589445,-124.5
195.689436,-124.6
195.78945,-124.7
195.88945,-124.9
195.989438,-125.0
196.089433,-125.1
196.189429,-125.2
196.289428,-125.3
196.389463,-125.4
196.48944,-125.6
196.589414,-125.7
196.689445,-125.9
196.789445,-126.0
196.889446,-126.2
196.98946,-126.4
197.089428,-126.6
197.189425,-126.7
197.289424,-126.9
197.389431,-127.1
197.489436,-127.2
197.589423,-127.4
197.689427,-127.5
197.78944,-127.6
197.889415,-127.8
197.989455,-128.0
198.08945,-128.1
198.189434,-128.2
198.289433,-128.4
198.389415,-128.5
198.48942,-128.6
198.58942,-128.7
198.689424,-128.8
198.789398,-129.0
198.889426,-129.1
198.989413,-129.2
199.089434,-129.2
199.189405,-129.4
199.289417,-129.5
199.389425,-129.7
199.489442,-129.8
199.589443,-129.9
199.68942,-130.1
199.789407,-130.3
199.889435,-130.5
199.989422,-130.6
200.089417,-130.8
200.189427,-130.9
200.289412,-131.1
200.38942,-131.2
200.489411,-131.3
200.589411,-131.5
200.689416,-131.6
200.789416,-131.8
200.889443,-131.9
200.989417,-132.0
201.089413,-132.2
201.189409,-132.3
201.289421,-132.4
201.389403,-132.5
201.48942,-132.6
201.589407,-132.8
201.689438,-132.8
201.789412,-132.9
201.889413,-133.0
201.989439,-133.1
202.089435,-133.3
202.189418,-133.4
202.289417,-133.6
202.389412,-133.7
202.489415,-133.9
202.589416,-134.1
202.689407,-134.2
202.789433,-134.4
202.889421,-134.5
202.989408,-134.7
203.089416,-134.8
203.1894,-134.9
203.289386,-135.0
203.389407,-135.2
203.489411,-135.3
203.689403,-135.6
203.789389,-135.7
203.889404,-135.8
203.989404,-135.9
204.089399,-136.0
204.189383,-136.1
204.289382,-136.2
204.389389,-136.3
204.489393,-136.4
204.58942,-136.5
204.689411,-136.6
204.789385,-136.7
204.889399,-136.9
204.989412,-137.0
205.089421,-137.1
205.189405,-137.3
205.289391,-137.5
205.389415,-137.6
205.489406,-137.8
205.589407,-138.0
205.689397,-138.0
205.789398,-138.2
205.889399,-138.3
205.989399,-138.4
206.089394,-138.6
206.189378,-138.7
206.28939,-138.8
206.389398,-138.9
206.489376,-139.1
206.589402,-139.2
206.68938,-139.2
206.789393,-139.3
206.889394,-139.5
206.989381,-139.5
207.08939,-139.6
207.189413,-139.7
207.289385,-139.8
207.389367,-139.9
207.489384,-140.0
207.589371,-140.2
207.689375,-140.3
207.789402,-140.5
207.889403,-140.6
207.989364,-140.8
208.089386,-140.9
208.189395,-141.1
208.289381,-141.2
208.389376,-141.3
208.489379,-141.4
208.589393,-141.5
208.689411,-141.7
208.789384,-141.8
208.889372,-141.9
208.989373,-142.0
209.089381,-142.1
209.189379,-142.2
209.289365,-142.3
209.389373,-142.4
209.489404,-142.5
209.589377,-142.5
209.689395,-142.6
209.789395,-142.7
209.889396,-142.8
209.98937,-142.9
210.089378,-143.0
210.189402,-143.2
210.289374,-143.4
210.389355,-143.5
210.489373,-143.6
210.589373,-143.8
210.68939,-143.9
210.78939,-144.1
210.889366,-144.1
210.989894,-144.3
211.089387,-144.4
211.189371,-144.5
211.28937,-144.6
211.389377,-144.7
211.489382,-144.9
211.689373,-145.0
211.789373,-145.1
211.889361,-145.2
211.989361,-145.3
212.089369,-145.3
212.189367,-145.4
212.289391,-145.5
212.389362,-145.6
212.489364,-145.7
212.589351,-145.9
212.689381,-145.9
212.789355,-146.1
212.889885,-146.3
212.989383,-146.4
213.089365,-146.5
213.189362,-146.6
213.289374,-146.8
213.389361,-146.9
213.489386,-147.0
213.589373,-147.1
213.68939,-147.2
213.889378,-147.5
213.989352,-147.6
214.089348,-147.6
214.18937,-147.7
214.289383,-147.8
214.389357,-147.9
214.489355,-147.9
214.589355,-148.0
214.68936,-148.1
214.789888,-148.2
214.889387,-148.2
214.989361,-148.4
215.08937,-148.5
215.189353,-148.6
215.289365,-148.8
215.389352,-148.9
215.489337,-149.1
215.589364,-149.2
215.689355,-149.3
215.789342,-149.4
215.88937,-149.5
215.989357,-149.6
216.089365,-149.7
216.189388,-149.8
216.289374,-149.9
216.389321,-150.0
216.489359,-150.2
216.589346,-150.2
216.689866,-150.3
216.78935,-150.4
216.889352,-150.4
216.989339,-150.5
217.089347,-150.5
217.189344,-150.6
217.289357,-150.7
217.389343,-150.9
217.489381,-150.9
217.589342,-151.1
217.689359,-151.2
217.789346,-151.4
217.889361,-151.5
217.989361,-151.6
218.089356,-151.8
218.189353,-151.9
218.289338,-152.0
218.389339,-152.0
218.489364,-152.2
218.58935,-152.3
218.689355,-152.3
218.789368,-152.4
218.889357,-152.5
218.989343,-152.6
219.089352,-152.7
219.189362,-152.8
219.289334,-152.8
219.389334,-152.9
219.489346,-152.9
219.589359,-153.0
219.689337,-153.1
219.789364,-153.2
219.889352,-153.3
219.989352,-153.5
220.089347,-153.6
220.189344,-153.7
220.28933,-153.9
220.38933,-154.0
220.489341,-154.1
220.589328,-154.2
220.689359,-154.3
220.789346,-154.4
220.889334,-154.5
220.989348,-154.6
221.089343,-154.7
221.189339,-154.7
221.289339,-154.9
221.389339,-154.9
221.489337,-155.0
221.589324,-155.0
221.689328,-155.1
221.789328,-155.2
221.88933,-155.2
221.989343,-155.3
222.089338,-155.4
222.189335,-155.5
222.289347,-155.6
222.389334,-155.7
222.489346,-155.9
222.589346,-156.0
222.689351,-156.1
222.789324,-156.2
222.889312,-156.4
222.989312,-156.4
223.089307,-156.5
223.189304,-156.6
223.289317,-156.7
223.389329,-156.8
223.489302,-156.9
223.589315,-157.0
223.689319,-157.1
223.789319,-157.1
223.889334,-157.2
223.989334,-157.2
224.089316,-157.3
224.1893,-157.4
224.289312,-157.4
224.389312,-157.5
224.489324,-157.6
224.589298,-157.7
224.689328,-157.9
224.789315,-158.0
224.889303,-158.1
224.98933,-158.2
225.089325,-158.3
225.189322,-158.4
225.289307,-158.5
225.389308,-158.6
225.489333,-158.7
225.589332,-158.8
225.689324,-158.9
225.789324,-159.0
225.889338,-159.0
225.989299,-159.1
226.089294,-159.2
226.189291,-159.2
226.289303,-159.3
226.389316,-159.3
226.489315,-159.4
226.589288,-159.5
226.689293,-159.5
226.789306,-159.6
226.889321,-159.7
226.989308,-159.9
227.08933,-160.0
227.289325,-160.3
227.389312,-160.3
227.489297,-160.5
227.589324,-160.6
227.689341,-160.6
227.789315,-160.7
227.889316,-160.8
227.98929,-160.9
228.089298,-161.0
228.189295,-161.0
228.289307,-161.1
228.389321,-161.2
228.489293,-161.2
228.589293,-161.3
228.689311,-161.3
228.78931,-161.4
228.889285,-161.5
228.989325,-161.5
229.08932,-161.6
229.189291,-161.8
229.289303,-161.9
229.389276,-162.0
229.489288,-162.1
229.589315,-162.2
229.689292,-162.3
229.789306,-162.4
229.889294,-162.5
229.989294,-162.6
230.089303,-162.7
230.189313,-162.7
230.289312,-162.8
230.389298,-162.9
230.489284,-163.0
230.589298,-163.0
230.689289,-163.0
230.78929,-163.1
230.889292,-163.1
230.989292,-163.2
231.0893,-163.2
231.189284,-163.4
231.289309,-163.4
231.389296,-163.6
231.489308,-163.7
231.589308,-163.8
231.689286,-163.9
231.789286,-164.0
231.889313,-164.1
231.989301,-164.2
232.089296,-164.3
232.189293,-164.4
232.289278,-164.4
232.389305,-164.5
232.489277,-164.6
232.589277,-164.7
232.689295,-164.7
232.789282,-164.8
232.889309,-164.8
232.989283,-164.9
233.089278,-164.9
233.189275,-164.9
233.289274,-165.1
233.389301,-165.1
233.489299,-165.2
233.589286,-165.3
233.689303,-165.5
233.78929,-165.6
233.889292,-165.7
233.989279,-165.8
234.089274,-165.9
234.189257,-166.0
234.28927,-166.1
234.38927,-166.1
234.489268,-166.2
234.589268,-166.3
234.689273,-166.4
234.789299,-166.5
234.889274,-166.5
234.989288,-166.5
235.089295,-166.6
235.189279,-166.6
235.289305,-166.7
235.389291,-166.7
235.489316,-166.8
235.589277,-166.8
235.689294,-167.0
235.789268,-167.1
235.88927,-167.2
235.989283,-167.3
236.089278,-167.4
236.189275,-167.5
236.289261,-167.6
236.389274,-167.7
236.489272,-167.7
236.58926,-167.8
236.689277,-167.9
236.789277,-168.0
236.889265,-168.0
236.989252,-168.1
237.089274,-168.2
237.189257,-168.2
237.289256,-168.2
237.389269,-168.3
237.489255,-168.3
237.589281,-168.3
237.689246,-168.5
237.789259,-168.5
237.889261,-168.6
237.989261,-168.7
238.089243,-168.9
238.189253,-169.0
238.289265,-169.0
238.389252,-169.1
238.489251,-169.2
238.58925,-169.3
238.689268,-169.4
238.789255,-169.5
238.889269,-169.6
238.989256,-169.6
239.089265,-169.7
239.189261,-169.7
239.289274,-169.7
239.389247,-169.8
239.489246,-169.8
239.589259,-169.8
239.689224,-169.9
239.789237,-170.0
239.889265,-170.1
239.989252,-170.1
240.089261,-170.3
240.189257,-170.4
240.289243,-170.5
240.389256,-170.6
240.489268,-170.7
240.589268,-170.7
240.689246,-170.8
240.789232,-170.9
240.889247,-171.0
240.989248,-171.0
241.089256,-171.1
241.189266,-171.2
241.289225,-171.2
241.389265,-171.2
241.489264,-171.3
241.589239,-171.3
241.68923,-171.4
241.78927,-171.4
241.889245,-171.5
241.989258,-171.5
242.08924,-171.6
242.18925,-171.7
242.289223,-171.8
242.389223,-171.9
242.489235,-172.0
242.589235,-172.1
242.689252,-172.2
242.789239,-172.3
242.889254,-172.4
242.989253,-172.4
243.089275,-172.5
243.189233,-172.6
243.289271,-172.6
243.389218,-172.6
243.489243,-172.7
243.589244,-172.7
243.689261,-172.8
243.789221,-172.8
243.889236,-172.8
243.989223,-172.9
244.089231,-173.0
244.189228,-173.1
244.289214,-173.2
244.389254,-173.3
244.489226,-173.4
244.589212,-173.5
244.689243,-173.6
244.789217,-173.6
244.889231,-173.7
244.989205,-173.7
245.08924,-173.8
245.189289,-173.9
245.289222,-174.0
245.389236,-174.0
245.489235,-174.1
245.589234,-174.1
245.689252,-174.1
245.789239,-174.1
245.889227,-174.2
245.989214,-174.2
246.089196,-174.3
246.189219,-174.4
246.289231,-174.4
246.389218,-174.5
246.489217,-174.7
246.589217,-174.8
246.689221,-174.8
246.789208,-174.9
246.889209,-175.0
246.989223,-175.1
247.089218,-175.1
247.189228,-175.2
247.289227,-175.3
247.389227,-175.4
247.489225,-175.4
247.589213,-175.4
247.689217,-175.5
247.78923,-175.5
247.889245,-175.5
247.989232,-175.5
248.08924,-175.6
248.189237,-175.6
248.289236,-175.7
248.389222,-175.8
248.489221,-176.0
248.589208,-176.0
248.689238,-176.1
248.789212,-176.3
248.889201,-176.3
248.98924,-176.4
249.089249,-176.4
249.189219,-176.5
249.289205,-176.6
249.389218,-176.6
249.489243,-176.6
249.589217,-176.7
249.689208,-176.7
249.789221,-176.8
249.889236,-176.8
249.989196,-176.8
250.089205,-176.8
250.189228,-176.9
250.289227,-177.0
250.389214,-177.1
250.489212,-177.2
250.589238,-177.3
250.689203,-177.4
250.789243,-177.5
250.889205,-177.6
250.989192,-177.6
251.089213,-177.7
251.189699,-177.7
251.289209,-177.8
251.389209,-177.9
251.489208,-177.9
251.589208,-178.0
251.689199,-178.0
251.789212,-178.1
251.8892,-178.0
251.989201,-178.1
252.089209,-178.1
252.189179,-178.2
252.289205,-178.2
252.389192,-178.3
252.48919,-178.4
252.589203,-178.5
252.689221,-178.6
252.789194,-178.7
252.889196,-178.8
252.989209,-178.9
253.089693,-178.9
253.189214,-179.0
253.289227,-179.1
253.389214,-179.1
253.489199,-179.1
253.589199,-179.2
253.68919,-179.2
253.789177,-179.3
253.889205,-179.3
253.989218,-179.3
254.089187,-179.3
254.189184,-179.3
254.289209,-179.4
254.389196,-179.5
254.489194,-179.6
254.589195,-179.7
254.689172,-179.8
254.789172,-179.9
254.8892,-179.9
254.989702,-180.0
255.089195,-180.1
255.189193,-180.1
255.289192,-180.2
255.389204,-180.2
255.489177,-180.3
255.689194,-180.3
255.789208,-180.4
255.889209,-180.4
255.989169,-180.4
256.089178,-180.4
256.189175,-180.5
256.28916,-180.6
256.3892,-180.6
256.489159,-180.7
256.589185,-180.8
256.689177,-180.9
256.789177,-181.0
256.88968,-181.1
256.989152,-181.1
257.089174,-181.2
257.189184,-181.3
257.289182,-181.3
257.389183,-181.4
257.489181,-181.5
257.589168,-181.5
257.689172,-181.5
257.789159,-181.5
257.889174,-181.5
257.989175,-181.6
258.089171,-181.5
258.189181,-181.6
258.28918,-181.6
258.389167,-181.8
258.489178,-181.8
258.589205,-181.9
258.689196,-182.0
258.789659,-182.1
258.889158,-182.2
258.989158,-182.2
259.08918,-182.3
259.18915,-182.3
259.289176,-182.4
259.389163,-182.4
259.489161,-182.5
259.589161,-182.5
259.689166,-182.5
259.789178,-182.6
259.889167,-182.6
259.989141,-182.6
260.089162,-182.6
260.189159,-182.6
260.289171,-182.8
260.389171,-182.8
260.489143,-182.9
260.58917,-183.0
260.689676,-183.1
260.789161,-183.2
260.889176,-183.2
260.989163,-183.3
261.089171,-183.4
261.189168,-183.4
261.289167,-183.5
261.389167,-183.5
261.489165,-183.6
261.589152,-183.6
261.689156,-183.6
261.789143,-183.6
261.889171,-183.6
261.989145,-183.6
262.089166,-183.7
262.189137,-183.7
262.289175,-183.8
262.389162,-183.9
262.489161,-183.9
262.589663,-184.0
262.689152,-184.1
262.789165,-184.2
262.889141,-184.3
262.989153,-184.3
263.089175,-184.4
263.189159,-184.4
263.289158,-184.5
263.389145,-184.5
263.489157,-184.6
263.58917,-184.6
263.689136,-184.6
263.78915,-184.6
263.889151,-184.7
263.989138,-184.6
264.089146,-184.7
264.18913,-184.8
264.289142,-184.8
264.389142,-184.9
264.489154,-185.0
264.589141,-185.1
264.689132,-185.2
264.789145,-185.2
264.889146,-185.3
264.989147,-185.3
265.089142,-185.4
265.189152,-185.4
265.289164,-185.5
265.389151,-185.5
265.489149,-185.6
265.589163,-185.6
265.689154,-185.6
265.789154,-185.6
265.889142,-185.6
266.08915,-185.6
266.189161,-185.7
266.289147,-185.8
266.389635,-185.9
266.489132,-186.0
266.68915,-186.1
266.789149,-186.2
266.889125,-186.3
266.989138,-186.3
267.089146,-186.3
267.189103,-186.4
267.289116,-186.5
267.389155,-186.5
267.589128,-186.5
267.689131,-186.6
267.789119,-186.5
267.889147,-186.6
267.98912,-186.6
268.089115,-186.6
268.189126,-186.7
268.28964,-186.8
268.389111,-186.9
268.48911,-187.0
268.58915,-187.0
268.689154,-187.1
268.789101,-187.2
268.889116,-187.2
268.989115,-187.3
269.089124,-187.3
269.189148,-187.4
269.289106,-187.4
269.589118,-187.5
273.589101,-189.2
273.689118,-189.2
273.889107,-189.2
273.989106,-189.3
274.089102,-189.4
274.289613,-189.6
274.389111,-189.7
274.689114,-189.8
274.889102,-189.9
274.989089,-189.9
275.189081,-190.0
275.289093,-190.0
275.389093,-190.0
275.489092,-190.0
275.589092,-190.0
275.689083,-190.0
275.789083,-190.1
275.889097,-190.1
276.189618,-190.4
276.289102,-190.5
276.389115,-190.5
276.789079,-190.7
276.88908,-190.7
276.98908,-190.8
277.189085,-190.8
277.289097,-190.8
277.589083,-190.8
277.889075,-191.0
278.189081,-191.2
278.389093,-191.4
278.489078,-191.4
278.689083,-191.5
278.889084,-191.5
279.189076,-191.6
279.289062,-191.5
279.989569,-191.9
280.089088,-192.0
280.289071,-192.1
280.589096,-192.2
281.289079,-192.3
281.989058,-192.8
282.089066,-192.8
